5.483548387096774377e+02,3.548387096774193505e+00
5.619803921568627629e+02,1.037254901960784359e+01
6.572000000000000455e+02,1.199999999999999956e+00
2.560000000000000000e+02,1.421978021978021900e+01
6.411791044776119861e+02,2.190298507462686572e+01
8.487279999999999518e+02,3.646399999999999864e+01
5.191447368421053170e+02,3.869078947368421240e+01
4.225625000000000000e+02,5.393750000000000000e+01
4.910740740740740762e+02,5.642592592592592382e+01
5.881176470588235361e+02,5.523529411764705799e+01
5.643076923076922640e+02,5.956410256410256210e+01
1.780000000000000000e+02,5.650000000000000000e+01
2.330000000000000000e+02,5.850000000000000000e+01
3.853333333333333144e+02,6.892307692307691980e+01
8.111052631578946830e+02,6.994736842105263008e+01
7.881678321678322163e+02,8.481818181818181301e+01
5.382142857142856656e+02,8.764285714285713880e+01
5.622419354838709751e+02,9.661290322580644840e+01
1.727291666666666572e+02,1.051041666666666714e+02
4.350000000000000000e+02,1.100000000000000000e+02
4.623750000000000000e+02,1.169000000000000057e+02
4.360000000000000000e+02,1.175000000000000000e+02
2.260222222222222115e+02,1.396222222222222342e+02
8.814642857142856656e+02,1.528571428571428612e+02
8.077647058823529278e+02,1.539705882352941160e+02
2.481578947368421098e+02,1.580000000000000000e+02
5.420652173913043725e+02,1.629782608695652186e+02
2.295087719298245474e+02,1.738596491228070136e+02
9.153333333333333712e+02,1.703333333333333428e+02
5.946304347826087451e+02,1.861086956521739069e+02
3.377884615384615472e+02,2.076923076923076792e+02
7.859411764705882888e+02,2.057941176470588118e+02
5.675384615384615472e+02,2.086153846153846132e+02
4.521111111111110858e+02,2.165555555555555429e+02
5.217857142857143344e+02,2.184642857142857224e+02
2.023888888888888857e+02,2.226388888888888857e+02
2.487857142857142776e+02,2.191428571428571388e+02
5.410000000000000000e+02,2.150000000000000000e+02
5.315000000000000000e+02,2.240000000000000000e+02
5.676666666666666288e+02,2.285000000000000000e+02
6.010285714285714675e+02,2.397142857142857224e+02
6.986000000000000227e+02,2.455999999999999943e+02
8.063684210526315610e+02,2.503684210526315894e+02
7.445774647887324136e+02,2.585070422535211492e+02
6.079354838709676869e+02,2.597419354838709751e+02
5.560333333333333030e+02,2.619666666666666401e+02
3.785625000000000000e+02,2.691562500000000000e+02
4.021818181818181870e+02,2.712727272727272521e+02
6.328947368421053170e+02,2.713157894736842195e+02
7.086000000000000227e+02,2.676000000000000227e+02
5.598928571428571104e+02,2.814285714285714448e+02
5.851794871794871824e+02,2.785384615384615472e+02
1.858125000000000000e+02,2.799062500000000000e+02
5.995000000000000000e+02,2.818000000000000114e+02
9.275348837209302246e+02,2.914186046511628092e+02
9.894117647058823195e+02,2.877058823529411598e+02
6.113428571428571558e+02,2.958285714285714221e+02
6.456000000000000227e+02,3.003333333333333144e+02
1.274545454545454533e+02,3.140545454545454618e+02
2.046999999999999886e+02,3.201333333333333258e+02
5.568571428571428896e+02,3.185714285714285552e+02
8.078378378378378102e+02,3.338108108108108354e+02
5.536219512195121979e+02,3.410975609756097811e+02
6.382105263157894797e+02,3.363684210526315610e+02
7.673571428571428896e+02,3.359642857142857224e+02
2.904545454545454390e+02,3.390454545454545610e+02
9.805000000000000000e+02,3.390000000000000000e+02
6.170588235294117112e+02,3.469705882352941444e+02
1.015000000000000000e+02,3.505000000000000000e+02
5.731666666666666288e+02,3.497222222222222285e+02
8.100869565217391255e+02,3.506956521739130608e+02
2.007142857142857224e+02,3.501428571428571672e+02
8.457142857142856656e+02,3.508571428571428328e+02
6.927142857142856656e+02,3.521428571428571672e+02
1.855999999999999943e+02,3.654666666666666401e+02
4.512727272727272521e+02,3.673636363636363740e+02
9.226499999999999773e+02,3.682500000000000000e+02
8.865000000000000000e+02,3.645000000000000000e+02
3.616785714285714448e+02,3.716428571428571672e+02
7.651111111111110858e+02,3.713333333333333144e+02
1.520370370370370381e+02,3.721851851851851620e+02
8.173461538461538112e+02,3.729615384615384528e+02
2.481666666666666572e+02,3.743333333333333144e+02
8.962452830188678945e+02,3.773584905660377444e+02
6.734782608695652470e+02,3.857391304347826235e+02
5.910000000000000000e+02,3.870000000000000000e+02
7.106000000000000227e+02,3.866999999999999886e+02
8.162500000000000000e+02,3.905000000000000000e+02
7.378695652173912549e+02,3.996086956521739353e+02
8.345416666666666288e+02,4.001666666666666856e+02
8.659285714285714448e+02,4.003571428571428328e+02
5.594285714285714448e+02,4.038571428571428328e+02
9.251666666666666288e+02,4.031666666666666856e+02
1.500000000000000000e+02,4.100000000000000000e+02
6.245454545454545041e+02,4.127272727272727479e+02
7.565000000000000000e+02,4.215000000000000000e+02
8.150000000000000000e+02,4.206363636363636260e+02
8.004210526315789593e+02,4.222631578947368212e+02
8.053050847457626560e+02,4.326440677966101589e+02
8.123076923076922640e+02,4.339230769230769056e+02
6.070000000000000000e+02,4.365000000000000000e+02
3.255000000000000000e+02,4.355000000000000000e+02
5.596000000000000227e+02,4.368999999999999773e+02
1.892857142857142776e+02,4.488571428571428328e+02
5.965789473684210407e+02,4.530000000000000000e+02
8.510000000000000000e+02,4.529333333333333371e+02
7.916363636363636260e+02,4.542727272727272521e+02
2.391666666666666572e+02,4.602500000000000000e+02
3.177142857142857224e+02,4.597142857142857224e+02
4.416000000000000227e+02,4.608000000000000114e+02
7.635000000000000000e+02,4.695000000000000000e+02
6.551818181818181301e+02,4.749090909090909349e+02
2.020625000000000000e+02,4.767500000000000000e+02
8.256818181818181301e+02,4.872272727272727479e+02
6.067777777777778283e+02,4.905555555555555429e+02
6.327999999999999545e+02,4.896999999999999886e+02
6.423999999999999773e+02,4.906666666666666856e+02
7.647619047619048160e+02,4.961428571428571672e+02
6.471666666666666288e+02,4.926666666666666856e+02
8.527999999999999545e+02,4.939499999999999886e+02
3.813000000000000114e+02,4.988000000000000114e+02
5.152500000000000000e+02,4.987500000000000000e+02
6.870000000000000000e+02,4.990000000000000000e+02
6.393333333333333712e+02,5.021333333333333258e+02
6.901818181818181301e+02,5.043636363636363740e+02
2.227142857142857224e+02,5.067142857142857224e+02
3.680909090909090651e+02,5.087272727272727479e+02
3.700000000000000000e+02,5.167142857142856656e+02
8.380000000000000000e+02,5.162727272727272521e+02
3.383750000000000000e+02,5.191250000000000000e+02
3.447500000000000000e+02,5.200000000000000000e+02
2.411999999999999886e+02,5.216000000000000227e+02
5.865599999999999454e+02,5.254800000000000182e+02
6.102857142857143344e+02,5.217142857142856656e+02
7.020000000000000000e+02,5.221538461538461888e+02
4.107692307692307736e+02,5.256153846153846416e+02
3.992272727272727479e+02,5.319545454545454959e+02
7.191111111111110858e+02,5.311111111111110858e+02
5.968750000000000000e+02,5.332500000000000000e+02
5.298333333333333712e+02,5.400000000000000000e+02
6.368333333333333712e+02,5.391666666666666288e+02
7.837391304347826235e+02,5.430000000000000000e+02
4.141111111111110858e+02,5.434444444444444571e+02
6.545000000000000000e+02,5.440000000000000000e+02
6.860000000000000000e+02,5.440000000000000000e+02
8.131250000000000000e+02,5.446250000000000000e+02
5.012857142857142776e+02,5.451428571428571104e+02
6.351000000000000227e+02,5.452999999999999545e+02
5.256000000000000227e+02,5.502000000000000455e+02
4.149166666666666856e+02,5.560833333333333712e+02
