2.471666666666666572e+02,1.583333333333333259e+00
5.234015151515151274e+02,1.259848484848484773e+01
5.631440000000000055e+02,9.272000000000000242e+00
6.493082706766916772e+02,1.193233082706766979e+01
5.701168831168831730e+02,3.371428571428571530e+01
8.537890625000000000e+02,3.925781250000000000e+01
4.176666666666666856e+02,3.016666666666666785e+01
4.907066666666666492e+02,3.986666666666666714e+01
3.810540540540540633e+02,4.481081081081081408e+01
2.242063492063492163e+02,5.149206349206349387e+01
1.671538461538461604e+02,4.476923076923076650e+01
4.220000000000000000e+02,4.300000000000000000e+01
5.696851851851852189e+02,8.138888888888888573e+01
7.950882352941176805e+02,8.397058823529411598e+01
1.621714285714285779e+02,8.591428571428571104e+01
5.374430379746835342e+02,8.762025316455695645e+01
4.288974358974359120e+02,9.348717948717948900e+01
7.860000000000000000e+02,9.500000000000000000e+01
4.568918918918918735e+02,1.090540540540540491e+02
5.638181818181818699e+02,1.065454545454545467e+02
2.130600000000000023e+02,1.202800000000000011e+02
5.483209876543210157e+02,1.500370370370370381e+02
8.916666666666666288e+02,1.419444444444444571e+02
8.130909090909091219e+02,1.507878787878787818e+02
4.920000000000000000e+02,1.500000000000000000e+02
2.446250000000000000e+02,1.606250000000000000e+02
6.050377358490566166e+02,1.673773584905660243e+02
2.241999999999999886e+02,1.717142857142857224e+02
9.210000000000000000e+02,1.680000000000000000e+02
9.195000000000000000e+02,1.705000000000000000e+02
5.775000000000000000e+02,1.885000000000000000e+02
4.430810810810810949e+02,1.934054054054054177e+02
5.473571428571428896e+02,1.912142857142857224e+02
3.275365853658536821e+02,2.037560975609756042e+02
1.893870967741935374e+02,2.058709677419354875e+02
5.286749999999999545e+02,2.066999999999999886e+02
5.372000000000000455e+02,2.098000000000000114e+02
5.750689655172413950e+02,2.101034482758620641e+02
7.878387096774193878e+02,2.104193548387096655e+02
2.430000000000000000e+02,2.124838709677419217e+02
6.116363636363636260e+02,2.267727272727272805e+02
7.070000000000000000e+02,2.385000000000000000e+02
6.160952380952380736e+02,2.521428571428571388e+02
5.623333333333333712e+02,2.555454545454545325e+02
3.886333333333333258e+02,2.596333333333333258e+02
8.091666666666666288e+02,2.546666666666666572e+02
7.491590909090908781e+02,2.606590909090909349e+02
3.696129032258064626e+02,2.636129032258064626e+02
5.686296296296296759e+02,2.681481481481481524e+02
6.403809523809524080e+02,2.719523809523809632e+02
1.769000000000000057e+02,2.711000000000000227e+02
5.650000000000000000e+02,2.680000000000000000e+02
5.917954545454545041e+02,2.760000000000000000e+02
