1,408,858,1000,1331,1471,1850,1970,2342,2482,3060,3183,3645,3735,4114,4270,4740,4911,5234,5331,5725,5904,6328,6446,6922,7052,7445,7569,8057,8256,8814,8925,9325,9473,9890,10008,10391,10516,10864,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900
2,235,577,693,1044,1166,1460,1554,1834,1936,2306,2409,2753,2892,3166,3235,3567,3656,3980,4075,4426,4507,4886,5021,5332,5468,5765,5864,6193,6320,6680,6810,7660,7753,8265,8398,9265,9373,10426,10474,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900
3,252,607,711,1083,1197,1469,1597,1948,2086,2402,2479,2818,2946,3251,3348,3754,3868,4170,4276,4678,4785,5151,5232,5787,5907,6232,6399,6689,6780,7149,7302,7597,7798,8131,8300,8607,8753,9061,9168,9926,10044,10441,10560,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900
4,0,368,493,844,1022,1369,1452,1864,1995,2378,2478,2951,3077,3407,3520,3991,4137,4504,4584,5062,5192,5570,5656,6083,6246,6581,6718,7112,7263,7649,7806,8203,8382,8819,8903,9362,9522,9898,10026,10675,10795,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900,10900
5,204,512,564,842,891,1192,1256,1604,1682,2087,2142,2514,2593,2903,2941,3084,3133,3512,3554,3646,3695,3776,3802,4190,4308,4814,4891,5433,5486,5798,5866,6171,6230,6573,6614,7002,7052,7394,7480,7804,7858,8169,8212,8501,8551,8897,8984,9303,9416,9796,9948,10174,10248,10547,10623,10886
