2.580000000000000000e+02,1.050000000000000000e+01
5.874545454545454959e+02,1.145454545454545503e+01
4.500000000000000000e+02,2.500000000000000000e+01
2.091111111111111143e+02,2.566666666666666785e+01
4.090000000000000000e+02,3.950000000000000000e+01
8.090000000000000000e+02,3.950000000000000000e+01
8.261250000000000000e+02,3.987500000000000000e+01
8.070000000000000000e+02,4.400000000000000000e+01
8.240000000000000000e+02,4.500000000000000000e+01
5.805000000000000000e+02,6.700000000000000000e+01
1.960000000000000000e+02,6.400000000000000000e+01
5.570000000000000000e+02,6.700000000000000000e+01
1.974000000000000057e+02,6.800000000000000000e+01
4.570000000000000000e+02,8.050000000000000000e+01
4.850000000000000000e+02,8.050000000000000000e+01
5.755000000000000000e+02,9.300000000000000000e+01
2.440000000000000000e+02,9.000000000000000000e+01
2.454000000000000057e+02,9.400000000000000000e+01
8.270000000000000000e+02,1.130000000000000000e+02
8.252000000000000455e+02,1.170000000000000000e+02
9.010000000000000000e+02,1.161666666666666714e+02
8.990000000000000000e+02,1.200000000000000000e+02
5.120000000000000000e+02,1.295000000000000000e+02
5.560000000000000000e+02,1.390000000000000000e+02
2.740000000000000000e+02,1.390000000000000000e+02
9.320000000000000000e+02,1.395000000000000000e+02
2.750000000000000000e+02,1.425000000000000000e+02
9.300000000000000000e+02,1.430000000000000000e+02
2.515000000000000000e+02,1.500000000000000000e+02
6.070000000000000000e+02,1.605000000000000000e+02
3.570000000000000000e+02,1.705000000000000000e+02
6.663999999999999773e+02,1.810000000000000000e+02
8.000000000000000000e+02,1.780000000000000000e+02
7.986666666666666288e+02,1.810000000000000000e+02
2.175000000000000000e+02,1.905000000000000000e+02
5.550000000000000000e+02,1.895000000000000000e+02
5.790000000000000000e+02,1.895000000000000000e+02
2.670000000000000000e+02,1.995000000000000000e+02
4.700000000000000000e+02,2.000000000000000000e+02
2.680000000000000000e+02,2.020000000000000000e+02
5.330000000000000000e+02,2.100000000000000000e+02
5.440000000000000000e+02,2.105000000000000000e+02
6.115000000000000000e+02,2.175000000000000000e+02
5.780000000000000000e+02,2.160000000000000000e+02
