# x, y, dx, dy
5.607233201581027515e+02,2.505533596837944543e+01,1.182005285684226692e+00,-8.694389222817314078e+00
6.346752136752136266e+02,3.588034188034188077e+01,2.913675213675219311e+00,-6.280341880341879346e+00
2.372790697674418539e+02,6.555813953488372192e+01,-2.300808897876635228e+00,-3.862487360970675354e+00
5.365806451612903629e+02,1.043225806451612954e+02,8.808933002480898722e-01,-8.207196029776682167e+00
4.645211267605633907e+02,1.249014084507042242e+02,-8.717761112127391243e-01,-3.797512346808119332e+00
5.383409090909091219e+02,1.737727272727272805e+02,1.696127946127944597e+00,-4.476430976430975761e+00
2.336037735849056673e+02,1.790188679245283083e+02,-1.437106918239010156e+00,-1.780772686433067520e+00
2.013421052631578902e+02,2.158947368421052602e+02,9.703947368421097508e-01,4.001096491228082641e+00
2.512500000000000000e+02,2.220999999999999943e+02,-1.150000000000005684e+00,-1.549999999999982947e+00
4.547111111111111086e+02,2.257555555555555600e+02,-1.129715762273917790e+00,-3.825322997416037651e+00
5.638125000000000000e+02,2.385625000000000000e+02,1.970108695652129427e+00,-5.519021739130437254e+00
6.981250000000000000e+02,2.392500000000000000e+02,-1.250000000000000000e-01,3.750000000000000000e+00
5.512727272727272521e+02,2.724090909090909349e+02,3.310606060606119172e+00,-4.575757575757620543e+00
3.841052631578947398e+02,2.751052631578947398e+02,-2.142300194931749502e+00,-1.846003898635501628e+00
9.917894736842105203e+02,2.832105263157894797e+02,-1.020242914979803572e+00,2.135627530364388349e+00
6.434782608695652470e+02,2.948695652173913118e+02,9.384057971013817223e-01,2.047101449275373852e+00
7.701612903225806122e+02,3.276451612903225623e+02,-9.020310633213739493e-01,3.206690561529285333e+00
8.059210526315789593e+02,3.328157894736842195e+02,7.105263157894796677e-01,3.947368421052601661e-01
2.943750000000000000e+02,3.423125000000000000e+02,-1.875000000000000000e+00,-1.812500000000000000e+00
1.970000000000000000e+02,3.410000000000000000e+02,2.199999999999988631e+00,4.800000000000011369e+00
8.051250000000000000e+02,3.536875000000000000e+02,2.634999999999990905e+00,-1.527499999999974989e+00
1.887500000000000000e+02,3.676250000000000000e+02,-1.062500000000000000e+00,-5.625000000000000000e-01
4.571578947368420813e+02,3.683157894736842195e+02,-2.991228070175395715e+00,-8.991228070175338871e-01
1.544166666666666572e+02,3.737500000000000000e+02,-8.750000000000000000e-01,-7.916666666666856145e-01
8.137083333333333712e+02,3.750000000000000000e+02,1.936827956989191080e+00,-1.193548387096768693e+00
2.520000000000000000e+02,3.785000000000000000e+02,-2.285714285714277594e+00,-2.785714285714277594e+00
7.340000000000000000e+02,4.018421052631579187e+02,1.428571428571444812e+00,-5.087719298246042854e-01
9.237500000000000000e+02,4.030000000000000000e+02,7.500000000000000000e-01,0.000000000000000000e+00
7.561875000000000000e+02,4.194375000000000000e+02,1.875000000000000000e-01,8.750000000000000000e-01
8.162222222222221717e+02,4.182222222222222285e+02,-2.222222222221716947e-01,5.555555555555429237e-01
7.983333333333333712e+02,4.221999999999999886e+02,9.791666666666287711e-01,1.125000000000113687e-01
6.063157894736841627e+02,4.304736842105263008e+02,1.127819548872821542e-01,2.526315789473699169e+00
5.555000000000000000e+02,4.360000000000000000e+02,2.000000000000000000e+00,0.000000000000000000e+00
5.948125000000000000e+02,4.475000000000000000e+02,6.875000000000000000e-01,3.000000000000000000e+00
4.445454545454545610e+02,4.532727272727272521e+02,-1.128787878787875343e+00,3.143939393939433558e+00
8.464545454545454959e+02,4.559090909090909349e+02,2.272727272727252057e+00,-1.545454545454560957e+00
3.205454545454545610e+02,4.613636363636363740e+02,-1.545454545454560957e+00,-1.077922077922096378e+00
6.323750000000000000e+02,4.862500000000000000e+02,4.249999999999545253e-01,1.449999999999988631e+00
6.430833333333333712e+02,4.867500000000000000e+02,-3.500000000000227374e-01,1.449999999999988631e+00
6.478333333333333712e+02,4.888333333333333144e+02,-2.333333333333484916e-01,1.766666666666708352e+00
8.238333333333333712e+02,4.879166666666666856e+02,9.561403508771491033e-01,-3.903508771929864452e-01
6.055000000000000000e+02,4.895000000000000000e+02,6.666666666666287711e-01,5.000000000000000000e-01
