# x, y, dx, dy
8.463703703703703241e+02,4.966666666666666430e+01,4.320806100217964740e+00,-5.659313725490193292e+00
2.288571428571428612e+02,5.768253968253968367e+01,-2.638392857142861203e+00,-2.948164682539683668e+00
5.379183673469387941e+02,9.026530612244897611e+01,-3.676427092576659561e-01,-2.163856847086663038e+00
4.305312500000000000e+02,1.014687500000000000e+02,-1.021446078431381466e+00,-5.645220588235289938e+00
5.616666666666666288e+02,1.074761904761904816e+02,1.458333333333371229e+00,-3.095238095238102005e-01
2.470000000000000000e+02,1.630000000000000000e+02,-1.500000000000000000e+00,-1.375000000000000000e+00
2.265000000000000000e+02,1.735441176470588118e+02,-1.568965517241366570e+00,-1.251014198782939957e+00
3.293939393939393767e+02,2.000000000000000000e+02,-1.393939393939376714e+00,2.260869565217404897e+00
4.466530612244898180e+02,2.003877551020408134e+02,-2.510204081632650741e+00,-3.959183673469397036e+00
5.455454545454545041e+02,1.966363636363636260e+02,1.454545454545495886e+00,-5.136363636363626028e+00
5.260000000000000000e+02,2.151764705882353041e+02,1.939393939393994515e+00,-5.327985739750459970e+00
5.358999999999999773e+02,2.156500000000000057e+02,6.625000000000227374e-01,-2.212500000000005684e+00
5.730000000000000000e+02,2.159444444444444571e+02,1.227272727272747943e+00,-2.489898989898989612e+00
2.466428571428571388e+02,2.183571428571428612e+02,-2.461038961038951811e+00,-3.584415584415580724e+00
8.073333333333333712e+02,2.541666666666666572e+02,1.380952380952294334e+00,1.190476190476204010e-01
5.905471698113207140e+02,2.720943396226414848e+02,6.388767003071507133e-01,3.091706888986436752e+00
5.653333333333333712e+02,2.731250000000000000e+02,2.144927536231875820e+00,-4.103260869565190205e+00
6.048709677419354875e+02,2.878709677419354875e+02,3.040143369175666521e+00,-2.515412186379933246e+00
9.905294117647058556e+02,2.881764705882353041e+02,8.039215686275156258e-01,-2.598039215686185344e-01
2.000399999999999920e+02,3.193600000000000136e+02,-2.079999999999984084e+00,-1.520000000000038654e+00
8.112857142857143344e+02,3.325714285714285552e+02,-7.936507936506131955e-03,1.317460317460358965e+00
9.936842105263157521e+01,3.502631578947368212e+02,-1.368421052631575208e+00,-9.904306220095691060e-01
8.103529411764706083e+02,3.545882352941176237e+02,5.042016806722813271e-01,4.831932773109315349e-01
9.234324324324323925e+02,3.679189189189189051e+02,-1.752895752895256010e-01,2.525096525096728328e-01
7.691481481481481524e+02,3.709629629629629903e+02,2.460547504025726084e+00,-1.789049919484739348e+00
8.177407407407407618e+02,3.756296296296296191e+02,1.105413105413049379e+00,1.780626780627017069e-01
2.500000000000000000e+02,3.820000000000000000e+02,-2.699999999999988631e+00,-2.500000000000000000e+00
6.266666666666666288e+02,4.178888888888889142e+02,3.333333333333712289e-01,3.111111111111085847e+00
8.060579710144927503e+02,4.346521739130434980e+02,4.848861283643373099e-01,3.354037267081366736e-02
5.633999999999999773e+02,4.418000000000000114e+02,1.028571428571467550e+00,1.057142857142821413e+00
6.002941176470587834e+02,4.551176470588235361e+02,1.179566563467574269e+00,1.040247678018545230e+00
6.554444444444444571e+02,4.778888888888889142e+02,1.010101010103880981e-02,1.838383838383833790e+00
2.037142857142857224e+02,4.803571428571428328e+02,-1.214285714285722406e+00,-6.071428571428327814e-01
6.082000000000000455e+02,4.913000000000000114e+02,2.999999999999545253e-01,1.199999999999988631e+00
7.649454545454545951e+02,4.986545454545454277e+02,2.468531468531409701e-01,6.723776223776667393e-01
8.530000000000000000e+02,4.954499999999999886e+02,1.421052631578959335e+00,-5.552631578947284652e-01
6.407500000000000000e+02,5.017500000000000000e+02,1.166666666666742458e-01,9.166666666666856145e-01
6.920000000000000000e+02,5.053333333333333144e+02,8.750000000000000000e-01,-8.333333333331438553e-02
3.380000000000000000e+02,5.227999999999999545e+02,-1.000000000000000000e+00,2.000000000000454747e-01
3.978999999999999773e+02,5.344500000000000455e+02,-6.777777777777487245e-01,5.499999999999545253e-01
6.560000000000000000e+02,5.455000000000000000e+02,1.000000000000000000e+00,-5.000000000000000000e-01
5.256666666666666288e+02,5.518333333333333712e+02,-9.523809523807358346e-02,8.809523809522943338e-01
6.587999999999999545e+02,5.543999999999999773e+02,-4.666666666665832963e-01,9.333333333333939663e-01
5.327142857142856656e+02,5.608571428571428896e+02,-2.142857142856655628e-01,1.142857142857110375e+00
4.033333333333333144e+02,5.656666666666666288e+02,-5.833333333333143855e-01,1.083333333333371229e+00
3.890000000000000000e+02,5.680000000000000000e+02,8.500000000000000000e+00,-5.000000000000000000e-01
2.345000000000000000e+02,5.735000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00
4.953333333333333144e+02,5.765000000000000000e+02,6.666666666666287711e-02,1.299999999999954525e+00
5.291666666666666288e+02,5.818333333333333712e+02,3.333333333333712289e-01,1.166666666666628771e+00
4.236666666666666856e+02,5.835000000000000000e+02,-6.666666666666287711e-02,2.999999999999545253e-01
3.956000000000000227e+02,6.217999999999999545e+02,-3.142857142857451436e-01,6.285714285714902871e-01
5.290000000000000000e+02,6.275000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.468571428571428328e+02,6.355714285714285552e+02,3.428571428571558499e-01,8.285714285714220750e-01
6.210000000000000000e+02,6.365000000000000000e+02,-1.333333333333371229e+00,9.166666666666628771e+00
4.125000000000000000e+02,6.395000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01
6.232000000000000455e+02,6.426000000000000227e+02,-2.000000000000454747e-01,2.333333333333484916e-01
5.142000000000000455e+02,6.796000000000000227e+02,-3.333333333341670368e-02,2.333333333333484916e-01
5.440000000000000000e+02,6.895000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01
5.377500000000000000e+02,6.925000000000000000e+02,0.000000000000000000e+00,3.750000000000000000e-01
