# x, y, dx, dy
5.620261437908496873e+02,1.487581699346405273e+01,-4.575163398692438932e-02,-4.503267973856209139e+00
6.383020833333333712e+02,2.811458333333333215e+01,2.877021144278614884e+00,-6.211598258706466424e+00
8.491226415094339472e+02,3.333962264150943611e+01,-3.946415094339954521e-01,3.124377358490562528e+00
2.346511627906976685e+02,6.116279069767441712e+01,-1.651162790697668470e+00,-2.662790697674417117e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.800000000000000000e+02,6.000000000000000000e+01,-2.000000000000000000e+00,-3.500000000000000000e+00
7.878442622950819896e+02,8.298360655737704406e+01,3.235698727502267502e-01,1.834575260804768959e+00
5.601914893617021107e+02,1.061595744680851112e+02,2.050446122168864349e+00,-9.546671242278662817e+00
4.634328358208955478e+02,1.201641791044776113e+02,-1.057835820895547840e+00,-3.264179104477605620e+00
5.401111111111110858e+02,1.688888888888888857e+02,1.954106280193286693e+00,-5.910628019323667104e+00
5.655625000000000000e+02,2.133125000000000000e+02,1.975961538461547207e+00,-4.697115384615386802e+00
4.534893617021276668e+02,2.212765957446808613e+02,-1.378250591016580984e+00,-4.721040189125318420e+00
5.659565217391303804e+02,2.323913043478260931e+02,1.710144927536248360e+00,-3.891304347826093135e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.813055555555555429e+02,2.722500000000000000e+02,-2.743055555555542924e+00,-3.093750000000000000e+00
5.518571428571428896e+02,2.684285714285714448e+02,4.176190476190413392e+00,-6.461904761904804673e+00
5.576000000000000227e+02,2.846499999999999773e+02,2.292857142857087638e+00,-3.221428571428532450e+00
5.829777777777777601e+02,2.844222222222222172e+02,2.201709401709422309e+00,-5.883760683760669963e+00
6.103846153846153584e+02,2.946153846153846416e+02,9.582417582417974700e-01,1.213186813186780455e+00
1.300892857142857224e+02,3.166250000000000000e+02,-2.634740259740269153e+00,-2.570454545454538220e+00
2.049583333333333428e+02,3.183333333333333144e+02,-2.583333333333541759e-01,1.800000000000011369e+00
5.543636363636363740e+02,3.209090909090909349e+02,2.493506493506515653e+00,-2.337662337662379741e+00
7.690625000000000000e+02,3.313750000000000000e+02,-1.705357142857110375e+00,4.589285714285722406e+00
5.520845070422535628e+02,3.431267605633802873e+02,1.537444177258635136e+00,-2.029199587770506241e+00
1.023076923076923066e+02,3.508076923076923208e+02,-8.076923076923065992e-01,-3.076923076923208100e-01
4.539166666666666856e+02,3.677500000000000000e+02,-2.643939393939433558e+00,-3.863636363636260285e-01
9.211428571428571104e+02,3.690714285714285552e+02,1.507142857142866887e+00,-8.214285714285551876e-01
8.157857142857143344e+02,3.737500000000000000e+02,1.560439560439476736e+00,-7.884615384615472067e-01
3.647058823529411598e+02,3.738235294117646959e+02,-3.027310924369714940e+00,-2.180672268907528633e+00
2.492857142857142776e+02,3.752857142857142776e+02,-1.119047619047620401e+00,-9.523809523809632083e-01
6.716875000000000000e+02,3.871250000000000000e+02,1.790760869565247049e+00,-1.385869565217376476e+00
7.357826086956521294e+02,4.013478260869565020e+02,2.086956521739125492e+00,-1.739130434782566681e+00
8.647272727272727479e+02,4.007272727272727479e+02,1.201298701298696869e+00,-3.701298701299151617e-01
7.992352941176470722e+02,4.224705882352941444e+02,1.185758513931887137e+00,-2.074303405573232340e-01
8.053384615384615017e+02,4.318923076923076678e+02,-3.337679269884574751e-02,7.517601043024910723e-01
8.111111111111110858e+02,4.341111111111110858e+02,1.196581196581178119e+00,-1.880341880341802607e-01
3.266000000000000227e+02,4.358000000000000114e+02,-1.100000000000022737e+00,-3.000000000000113687e-01
4.433333333333333144e+02,4.576666666666666856e+02,-1.733333333333291648e+00,3.133333333333325754e+00
2.390000000000000000e+02,4.588461538461538680e+02,1.666666666666571928e-01,1.403846153846131983e+00
3.186666666666666856e+02,4.603333333333333144e+02,-9.523809523809632083e-01,-6.190476190475919793e-01
2.012352941176470722e+02,4.755294117647058556e+02,8.272058823529278015e-01,1.220588235294144397e+00
6.328888888888889142e+02,4.877777777777777715e+02,-8.888888888895962737e-02,1.922222222222217169e+00
7.648947368421053170e+02,4.954561403508772059e+02,-1.328320802005009682e-01,6.867167919799612719e-01
6.472000000000000455e+02,4.911999999999999886e+02,-3.333333333341670368e-02,1.466666666666696983e+00
5.160000000000000000e+02,4.960000000000000000e+02,-7.500000000000000000e-01,2.750000000000000000e+00
6.865000000000000000e+02,4.990000000000000000e+02,5.000000000000000000e-01,0.000000000000000000e+00
2.225000000000000000e+02,5.060000000000000000e+02,2.142857142857224062e-01,7.142857142857224062e-01
5.864583333333333712e+02,5.227083333333333712e+02,1.016666666665742014e-01,2.771666666666646961e+00
2.411999999999999886e+02,5.207999999999999545e+02,0.000000000000000000e+00,8.000000000000682121e-01
4.145000000000000000e+02,5.420000000000000000e+02,-3.888888888889141526e-01,1.444444444444457076e+00
6.350000000000000000e+02,5.447142857142856656e+02,1.000000000000227374e-01,5.857142857142889625e-01
8.132222222222221717e+02,5.440000000000000000e+02,-9.722222222217169474e-02,6.250000000000000000e-01
5.255714285714285552e+02,5.497142857142856656e+02,2.857142857146754977e-02,4.857142857143799120e-01
4.153333333333333144e+02,5.546666666666666288e+02,-4.166666666666287711e-01,1.416666666666742458e+00
4.235000000000000000e+02,5.540000000000000000e+02,-5.000000000000000000e-01,7.142857142856655628e-01
