# x, y, dx, dy
5.608178137651822226e+02,2.445344129554655765e+01,1.145376418866817403e+00,-8.760189761804225483e+00
6.349590163934426528e+02,3.586885245901639507e+01,2.987220165697181073e+00,-6.997884717080911088e+00
2.368085106382978609e+02,6.472340425531915287e+01,-1.924789708065304694e+00,-3.211776348342411325e+00
5.369090909090908781e+02,1.023636363636363598e+02,5.909090909091219146e-01,-6.863636363636359761e+00
4.644657534246575210e+02,1.243835616438356197e+02,-9.023731429674057836e-01,-3.763843333976467420e+00
5.384500000000000455e+02,1.738499999999999943e+02,1.621428571428509713e+00,-4.778571428571410706e+00
2.333773584905660243e+02,1.787358490566037688e+02,-1.444025157232687206e+00,-1.869182389937094513e+00
2.016585365853658516e+02,2.165609756097560989e+02,5.659532105525215684e-01,3.357391737182666702e+00
5.387142857142856656e+02,2.151428571428571388e+02,1.285714285714334437e+00,-1.428571428571387969e-01
2.511428571428571388e+02,2.218571428571428612e+02,-1.142857142857138797e+00,-1.383458646616531951e+00
4.545777777777777828e+02,2.255777777777777828e+02,-1.044444444444422970e+00,-4.200000000000017053e+00
5.639375000000000000e+02,2.385000000000000000e+02,1.880681818181869858e+00,-5.727272727272719521e+00
5.500000000000000000e+02,2.725000000000000000e+02,1.750000000000000000e+00,-4.000000000000000000e+00
3.840476190476190368e+02,2.750952380952380736e+02,-2.547619047619036792e+00,-2.595238095238073583e+00
9.916666666666666288e+02,2.835238095238095184e+02,-1.051282051281987151e+00,2.053113553113576017e+00
5.554594594594594810e+02,2.909459459459459367e+02,2.032065964269349934e+00,-5.759505267979818655e+00
6.435000000000000000e+02,2.950000000000000000e+02,9.090909090908780854e-01,2.454545454545439043e+00
5.502500000000000000e+02,3.282500000000000000e+02,3.661764705882319504e+00,-6.602941176470608298e+00
7.704411764705882888e+02,3.277647058823529278e+02,-1.376660341555975720e+00,3.525616698292253659e+00
2.943750000000000000e+02,3.423125000000000000e+02,-2.089285714285722406e+00,-2.098214285714277594e+00
1.970000000000000000e+02,3.410000000000000000e+02,2.500000000000000000e+00,5.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.053548387096774377e+02,3.535806451612903061e+02,2.728494623655933538e+00,-1.872311827956991692e+00
8.403999999999999773e+02,3.550000000000000000e+02,2.350000000000022737e+00,-1.500000000000000000e+00
9.208139534883721353e+02,3.690232558139534831e+02,4.186046511626955180e-01,-9.302325581393233733e-02
4.569047619047619264e+02,3.682380952380952408e+02,-2.904761904761926417e+00,-7.380952380952408021e-01
1.543913043478260931e+02,3.738260869565217490e+02,-1.141304347826093135e+00,-1.159420289855063402e+00
8.138799999999999955e+02,3.748000000000000114e+02,1.886666666666656056e+00,-1.166666666666685614e+00
2.520000000000000000e+02,3.785000000000000000e+02,-2.714285714285722406e+00,-3.214285714285722406e+00
8.165000000000000000e+02,4.178999999999999773e+02,-5.000000000000000000e-01,8.777777777777941992e-01
7.563529411764706083e+02,4.192352941176470722e+02,-8.627450980395678926e-02,1.298039215686287662e+00
6.062999999999999545e+02,4.309499999999999886e+02,2.000000000000454747e-01,2.368181818181824383e+00
5.555555555555555429e+02,4.362222222222222285e+02,2.000000000000000000e+00,0.000000000000000000e+00
4.445000000000000000e+02,4.530000000000000000e+02,-1.100000000000022737e+00,3.899999999999977263e+00
8.464545454545454959e+02,4.559090909090909349e+02,2.272727272727252057e+00,-1.545454545454560957e+00
6.430833333333333712e+02,4.867500000000000000e+02,-1.602564102564656423e-01,1.480769230769226397e+00
6.478333333333333712e+02,4.888333333333333144e+02,-2.333333333333484916e-01,1.766666666666708352e+00
8.238400000000000318e+02,4.880000000000000000e+02,9.494736842104885000e-01,-4.736842105263008307e-01
2.220000000000000000e+02,5.050000000000000000e+02,1.999999999999886313e-01,6.000000000000227374e-01
3.685000000000000000e+02,5.070000000000000000e+02,-2.272727272727479431e-01,4.545454545454390427e-01
8.364545454545454959e+02,5.166363636363636260e+02,9.621212121211328849e-01,-3.030303030302547995e-01
5.304444444444444571e+02,5.367777777777778283e+02,-3.015873015873467011e-01,1.507936507936506132e+00
6.362857142857143344e+02,5.377142857142856656e+02,2.142857142856655628e-01,7.857142857143344372e-01
6.852500000000000000e+02,5.428750000000000000e+02,2.500000000000000000e-01,8.750000000000000000e-01
8.130000000000000000e+02,5.435000000000000000e+02,0.000000000000000000e+00,6.000000000000227374e-01
