1.589166666666666572e+02,1.250000000000000000e+00
1.013880597014925371e+02,1.456716417910447703e+01
6.353500000000000227e+02,1.509999999999999964e+01
6.800000000000000000e+02,2.671794871794871895e+01
7.159090909090909349e+01,3.418181818181817988e+01
9.950454545454545041e+02,3.636363636363636687e+01
6.949333333333332803e+02,3.903333333333333144e+01
8.378888888888889142e+02,3.633333333333333570e+01
6.323703703703703241e+02,4.303703703703703809e+01
8.006363636363636260e+02,4.145454545454545325e+01
8.466666666666666288e+02,4.873333333333333428e+01
1.634666666666666686e+02,5.160000000000000142e+01
7.373666666666666742e+02,5.293333333333333002e+01
1.253333333333333286e+02,5.796666666666666856e+01
8.706000000000000227e+02,5.800000000000000000e+01
9.255877192982455881e+02,7.703508771929824661e+01
3.633000000000000114e+02,7.023333333333333428e+01
2.115000000000000000e+02,7.122727272727273373e+01
3.021904761904762040e+02,7.223809523809524080e+01
1.662105263157894797e+02,7.321052631578947967e+01
8.063043478260869961e+02,7.691304347826087451e+01
7.496666666666666288e+02,7.800000000000000000e+01
7.480000000000000000e+02,8.100000000000000000e+01
8.421481481481481524e+02,8.629629629629629051e+01
8.387500000000000000e+02,9.695000000000000284e+01
6.323636363636363740e+02,1.054090909090909065e+02
6.973333333333333712e+02,1.050476190476190510e+02
8.892000000000000455e+02,1.042000000000000028e+02
1.233225806451612954e+02,1.118709677419354875e+02
9.446923076923077360e+02,1.083076923076923066e+02
7.626046511627906739e+02,1.116511627906976685e+02
8.560526315789473983e+02,1.133684210526315752e+02
8.418571428571428896e+02,1.212142857142857082e+02
8.393999999999999773e+02,1.298000000000000114e+02
6.059230769230769056e+02,1.403846153846153868e+02
7.798666666666666742e+02,1.425999999999999943e+02
8.290444444444444798e+02,1.485000000000000000e+02
6.593157894736841627e+02,1.488421052631578902e+02
1.679130434782608745e+02,1.643913043478260931e+02
2.950909090909090651e+02,1.647272727272727195e+02
6.378095238095238528e+02,1.706666666666666572e+02
8.686666666666666288e+02,1.694000000000000057e+02
8.125000000000000000e+02,1.700000000000000000e+02
