# x, y, dx, dy
6.170000000000000000e+02,1.672413793103448398e+01,2.294117647058783405e+00,-2.106490872210954990e+00
6.179615384615384528e+02,3.796153846153845990e+01,7.421652421652424891e-01,1.816239316239318669e+00
6.833157894736841627e+02,3.736842105263158231e+01,1.093301435406715427e+00,4.066985645932419402e-02
7.982142857142856656e+02,7.221428571428570820e+01,-1.214285714285665563e+00,3.214285714285722406e+00
2.208461538461538396e+02,7.269230769230769340e+01,-1.346153846153839595e+00,-4.780219780219852055e-01
3.838181818181818130e+02,7.654545454545454675e+01,-2.005681818181813014e+00,-7.329545454545467464e-01
8.350384615384615472e+02,8.496153846153846700e+01,1.354515050167037771e-01,1.212374581939798190e+00
8.832857142857143344e+02,1.041428571428571388e+02,1.214285714285665563e+00,-8.428571428571416391e-01
9.426428571428571104e+02,1.052142857142857082e+02,-4.553571428571103752e-01,7.857142857142918047e-01
8.335357142857143344e+02,1.265000000000000000e+02,2.276785714285665563e+00,-1.968750000000000000e+00
5.951428571428571104e+02,1.356428571428571388e+02,1.780219780219795211e+00,-1.813186813186860036e-01
8.248928571428571104e+02,1.453571428571428612e+02,1.307142857142935100e+00,-6.512605042016730295e-01
8.652999999999999545e+02,1.673000000000000114e+02,2.000000000000454747e-01,6.999999999999886313e-01
1.812857142857142776e+02,1.947857142857142776e+02,-1.285714285714277594e+00,-5.000000000000000000e-01
4.000000000000000000e+02,2.172727272727272805e+02,-8.333333333333143855e-01,2.227272727272719521e+00
6.525625000000000000e+02,2.279375000000000000e+02,6.250000000000000000e-02,1.875000000000000000e-01
2.142857142857142776e+02,2.497142857142857224e+02,-8.311688311688101294e-01,-7.792207792209637773e-02
7.183846153846153584e+02,2.562307692307692264e+02,4.615384615384527933e-01,6.923076923076791900e-01
7.307692307692307168e+02,2.623846153846153584e+02,6.410256410265446902e-02,6.987179487179560056e-01
3.748947368421052602e+02,2.708421052631579187e+02,-3.322368421052601661e-01,1.282894736842081329e+00
6.052857142857143344e+02,2.736666666666666856e+02,2.142857142856655628e-01,1.883333333333325754e+00
6.970000000000000000e+02,2.825000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00
6.642857142857143344e+02,2.901428571428571672e+02,0.000000000000000000e+00,8.571428571428327814e-01
4.901250000000000000e+02,2.925000000000000000e+02,-1.250000000000000000e-01,7.857142857142775938e-01
7.452000000000000455e+02,2.981999999999999886e+02,-2.000000000000454747e-01,8.000000000000113687e-01
4.068000000000000114e+02,3.045000000000000000e+02,1.999999999999886313e-01,1.500000000000000000e+00
5.277000000000000455e+02,3.111999999999999886e+02,-3.333333333341670368e-02,1.244444444444468445e+00
5.630000000000000000e+02,3.090000000000000000e+02,-4.444444444444570763e-01,1.333333333333314386e+00
7.426666666666666288e+02,3.200000000000000000e+02,-2.222222222221716947e-01,6.666666666666856145e-01
4.106666666666666856e+02,3.318888888888889142e+02,-3.030303030305958600e-02,5.656565656565248901e-01
4.873999999999999773e+02,3.338000000000000114e+02,1.000000000000227374e-01,1.199999999999988631e+00
7.165599999999999454e+02,3.364399999999999977e+02,-1.252173913043179709e-01,6.034782608695650197e-01
6.310000000000000000e+02,3.365000000000000000e+02,-1.428571428571103752e-01,1.214285714285722406e+00
4.130000000000000000e+02,3.508000000000000114e+02,-3.999999999999772626e-01,1.000000000000000000e+00
3.268333333333333144e+02,3.540000000000000000e+02,-4.333333333333371229e-01,1.999999999999886313e-01
7.120000000000000000e+02,3.525000000000000000e+02,2.000000000000454747e-01,1.000000000000227374e-01
2.573333333333333144e+02,3.628333333333333144e+02,-5.000000000000000000e-01,0.000000000000000000e+00
3.532857142857142776e+02,3.660000000000000000e+02,-1.607142857142775938e-01,1.250000000000000000e-01
4.623999999999999773e+02,3.651999999999999886e+02,-1.142857142856996688e-01,8.000000000000113687e-01
6.761250000000000000e+02,3.737500000000000000e+02,3.750000000000000000e-01,8.333333333331438553e-02
7.009090909090908781e+02,3.913636363636363740e+02,-5.454545454545041139e-01,5.454545454545609573e-01
6.186666666666666288e+02,4.206666666666666856e+02,3.000000000000000000e+00,-9.466666666666696983e+00
