# x, y, dx, dy, p0_id, p1_id
6.388387096774193878e+02,1.100000000000000000e+01,1.827956989247240926e+00,8.333333333333339255e-01,1.000000000000000000e+00,4.000000000000000000e+00
7.204545454545454675e+01,3.568181818181817988e+01,1.906926406926402251e+00,2.841991341991345621e+00,4.000000000000000000e+00,8.000000000000000000e+00
6.360645161290323131e+02,3.832258064516128826e+01,7.249575551782072580e-01,1.940577249575554220e+00,5.000000000000000000e+00,1.000000000000000000e+01
6.973999999999999773e+02,3.925000000000000000e+01,1.957142857142912362e+00,-1.285714285714284699e+00,7.000000000000000000e+00,6.000000000000000000e+00
8.392727272727272521e+02,3.600000000000000000e+01,4.415584415584135058e-01,-1.428571428571459023e-01,8.000000000000000000e+00,9.000000000000000000e+00
8.017999999999999545e+02,4.193333333333333002e+01,1.927272727272793418e+00,-1.751515151515150137e+00,9.000000000000000000e+00,1.100000000000000000e+01
8.463684210526315610e+02,5.010526315789473983e+01,-1.060728744939297030e+00,2.125506072874493668e+00,1.000000000000000000e+01,1.300000000000000000e+01
1.620000000000000000e+02,5.200000000000000000e+01,-1.888888888888885731e+00,-9.444444444444428655e-01,1.100000000000000000e+01,1.200000000000000000e+01
1.251666666666666714e+02,5.853333333333333144e+01,-4.166666666666714036e-01,-3.249999999999957367e-01,1.300000000000000000e+01,1.500000000000000000e+01
9.271404958677685499e+02,7.623966942148760495e+01,9.885363902959625193e-01,-3.364436150359892963e-01,1.500000000000000000e+01,1.800000000000000000e+01
1.652500000000000000e+02,7.290000000000000568e+01,-1.355263157894739834e+00,-1.005263157894745518e+00,1.700000000000000000e+01,1.900000000000000000e+01
7.496190476190475920e+02,7.885714285714286120e+01,1.330952380952453495e+00,-7.571428571428668874e-01,2.100000000000000000e+01,2.300000000000000000e+01
9.446428571428571104e+02,1.088571428571428612e+02,-1.042857142857087638e+00,1.476190476190467393e+00,2.700000000000000000e+01,3.200000000000000000e+01
8.570526315789473983e+02,1.133684210526315752e+02,1.140350877192304324e-01,5.204678362573105233e-01,3.000000000000000000e+01,3.500000000000000000e+01
5.985000000000000000e+02,1.925000000000000000e+02,3.888888888889141526e-01,9.444444444444570763e-01,4.400000000000000000e+01,5.400000000000000000e+01
1.745833333333333428e+02,1.954166666666666572e+02,-6.547619047619264165e-01,-3.452380952380735835e-01,4.500000000000000000e+01,5.200000000000000000e+01
8.365000000000000000e+02,2.161666666666666572e+02,-1.923076923077360334e-01,6.025641025641164106e-01,5.000000000000000000e+01,6.000000000000000000e+01
3.431250000000000000e+02,2.453750000000000000e+02,-1.250000000000000000e-01,6.250000000000000000e-01,5.900000000000000000e+01,7.000000000000000000e+01
8.590000000000000000e+02,2.438750000000000000e+02,-1.111111111110858474e-01,5.694444444444570763e-01,6.000000000000000000e+01,6.900000000000000000e+01
7.221666666666666288e+02,2.619166666666666856e+02,-1.666666666666287711e-01,1.083333333333314386e+00,6.400000000000000000e+01,7.300000000000000000e+01
5.110000000000000000e+02,2.710000000000000000e+02,-9.090909090906507117e-02,2.363636363636373972e+00,6.900000000000000000e+01,7.800000000000000000e+01
3.696923076923076792e+02,2.771538461538461320e+02,-1.358974358974364804e+00,-6.776556776556503792e-01,7.100000000000000000e+01,7.900000000000000000e+01
3.765714285714285552e+02,2.862857142857142776e+02,-9.047619047618695731e-01,1.214285714285722406e+00,7.600000000000000000e+01,8.400000000000000000e+01
6.453333333333333712e+02,2.903333333333333144e+02,-1.333333333333257542e-01,8.666666666666742458e-01,7.800000000000000000e+01,8.600000000000000000e+01
4.066250000000000000e+02,3.130000000000000000e+02,2.500000000000000000e-01,1.875000000000000000e+00,8.600000000000000000e+01,9.600000000000000000e+01
2.485000000000000000e+02,3.155000000000000000e+02,-5.000000000000000000e-01,5.000000000000000000e-01,8.700000000000000000e+01,9.400000000000000000e+01
3.881000000000000227e+02,3.158999999999999773e+02,-1.000000000000227374e-01,1.100000000000022737e+00,8.800000000000000000e+01,9.500000000000000000e+01
5.278888888888889142e+02,3.216666666666666856e+02,0.000000000000000000e+00,1.000000000000000000e+00,9.100000000000000000e+01,9.900000000000000000e+01
4.863999999999999773e+02,3.448000000000000114e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.030000000000000000e+02,1.100000000000000000e+02
