# x, y, dx, dy, p0_id, p1_id
2.019000000000000057e+02,1.016666666666666607e+01,-1.865517241379308189e+00,-1.718390804597699884e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.469090909090908781e+02,2.972727272727272663e+01,7.159090909091219146e-01,2.897727272727273373e+00,4.000000000000000000e+00,5.000000000000000000e+00
2.873809523809524080e+02,3.490476190476190510e+01,-1.330952380952396652e+00,-1.204761904761902258e+00,6.000000000000000000e+00,4.000000000000000000e+00
6.973999999999999773e+02,5.139999999999999858e+01,1.600000000000022737e+00,-1.685714285714283278e+00,1.400000000000000000e+01,1.300000000000000000e+01
1.493076923076923208e+02,6.719230769230769340e+01,8.923076923076678213e-01,2.274358974358975161e+00,1.600000000000000000e+01,1.900000000000000000e+01
4.390833333333333144e+02,6.750000000000000000e+01,-2.537878787878753428e+00,3.636363636363597607e-01,1.800000000000000000e+01,2.100000000000000000e+01
2.457500000000000000e+02,7.562500000000000000e+01,-7.500000000000000000e-01,-6.250000000000000000e-01,2.400000000000000000e+01,2.500000000000000000e+01
6.789714285714285325e+02,8.225714285714285268e+01,-7.896103896104023079e-01,3.894372294372303145e+00,2.500000000000000000e+01,2.700000000000000000e+01
7.187500000000000000e+02,8.065000000000000568e+01,5.625000000000000000e-01,1.224999999999994316e+00,2.600000000000000000e+01,2.600000000000000000e+01
7.408214285714285552e+02,1.028928571428571388e+02,1.081797235023032044e+00,-4.735023041474590855e-01,2.900000000000000000e+01,3.100000000000000000e+01
8.388214285714285552e+02,1.025000000000000000e+02,2.178571428571444812e+00,-1.730769230769226397e+00,3.000000000000000000e+01,3.000000000000000000e+01
8.687142857142856656e+02,1.018571428571428612e+02,1.035714285714334437e+00,-6.071428571428612031e-01,3.100000000000000000e+01,3.200000000000000000e+01
7.625555555555555429e+02,1.242777777777777715e+02,-9.084967320261512214e-01,2.486928104575170551e+00,3.500000000000000000e+01,3.700000000000000000e+01
8.210000000000000000e+02,1.225384615384615330e+02,1.230769230769283240e+00,-6.153846153846131983e-01,3.600000000000000000e+01,3.600000000000000000e+01
8.070499999999999545e+02,1.273499999999999943e+02,2.250000000000000000e+00,-1.149999999999991473e+00,3.800000000000000000e+01,3.800000000000000000e+01
8.098472222222221717e+02,1.390138888888888857e+02,1.681349206349295855e+00,-7.710317460317526184e-01,3.900000000000000000e+01,4.000000000000000000e+01
