# x, y, dx, dy, p0_id, p1_id
5.691499999999999773e+02,2.062500000000000000e+01,2.165789473684185396e+00,-2.335526315789472562e+00,2.000000000000000000e+00,2.000000000000000000e+00
7.777777777777778283e+02,3.072222222222222143e+01,-1.706349206349386805e-01,2.134920634920632665e+00,4.000000000000000000e+00,7.000000000000000000e+00
5.718620689655172100e+02,3.365517241379310320e+01,2.495073891625679607e+00,-1.869458128078818504e+00,6.000000000000000000e+00,4.000000000000000000e+00
6.524375000000000000e+02,3.287500000000000000e+01,1.930921052631560997e+00,-5.065789473684176869e-01,7.000000000000000000e+00,6.000000000000000000e+00
8.159285714285714448e+02,5.121428571428571530e+01,3.492063492063834929e-01,1.230158730158727565e+00,1.500000000000000000e+01,1.600000000000000000e+01
7.752000000000000455e+02,7.013333333333333997e+01,1.386206896551698264e+00,-3.057471264367848107e-01,2.100000000000000000e+01,2.100000000000000000e+01
4.282777777777777715e+02,7.305555555555555713e+01,-3.111111111111085847e+00,-1.777777777777785673e+00,2.300000000000000000e+01,2.300000000000000000e+01
8.716666666666666288e+02,1.017999999999999972e+02,8.333333333337122895e-02,8.666666666666742458e-01,3.200000000000000000e+01,3.200000000000000000e+01
1.427391304347825951e+02,1.139130434782608745e+02,-7.391304347825951027e-01,-9.486166007906149389e-02,3.400000000000000000e+01,3.500000000000000000e+01
8.272727272727272521e+02,1.180000000000000000e+02,-5.727272727272065822e-01,1.500000000000000000e+00,3.600000000000000000e+01,3.700000000000000000e+01
4.255714285714285552e+02,1.898571428571428612e+02,-9.560439560439135676e-01,2.219780219780204789e+00,5.300000000000000000e+01,5.400000000000000000e+01
6.129166666666666288e+02,2.082500000000000000e+02,2.651515151515013713e-01,8.409090909090934929e-01,5.600000000000000000e+01,5.700000000000000000e+01
7.760588235294117112e+02,2.110588235294117680e+02,1.512605042016843981e+00,-4.873949579831844403e-01,6.000000000000000000e+01,6.100000000000000000e+01
7.695555555555555429e+02,2.178222222222222229e+02,1.077097505668916710e+00,-4.548752834467109096e-01,6.100000000000000000e+01,6.200000000000000000e+01
5.120833333333333712e+02,2.290833333333333428e+02,-5.833333333333712289e-01,1.416666666666657193e+00,6.800000000000000000e+01,6.800000000000000000e+01
3.561111111111110858e+02,2.326666666666666572e+02,-1.202020202020150919e+00,3.106060606060623286e+00,6.900000000000000000e+01,6.900000000000000000e+01
3.316000000000000227e+02,2.398000000000000114e+02,-1.000000000000227374e-01,2.199999999999988631e+00,7.200000000000000000e+01,7.200000000000000000e+01
3.259090909090909349e+02,2.432727272727272805e+02,-5.757575757576205433e-01,1.616161616161605252e+00,7.400000000000000000e+01,7.300000000000000000e+01
3.993750000000000000e+02,2.530000000000000000e+02,-5.178571428571672186e-01,1.642857142857138797e+00,7.700000000000000000e+01,7.600000000000000000e+01
3.863913043478260647e+02,2.590000000000000000e+02,-7.913043478260419761e-01,7.200000000000272848e-01,8.000000000000000000e+01,7.900000000000000000e+01
7.935769230769230944e+02,2.658846153846153584e+02,3.461538461538111733e-01,1.153846153846416200e-01,8.200000000000000000e+01,8.100000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.275000000000000000e+02,2.675000000000000000e+02,-1.000000000000227374e-01,1.300000000000011369e+00,8.400000000000000000e+01,8.400000000000000000e+01
6.391111111111110858e+02,2.715555555555555429e+02,1.388888888891415263e-02,1.944444444444570763e-01,8.600000000000000000e+01,8.500000000000000000e+01
5.245714285714285552e+02,2.757142857142857224e+02,-1.964285714285551876e-01,2.160714285714277594e+00,9.100000000000000000e+01,9.000000000000000000e+01
4.117777777777777715e+02,2.876666666666666856e+02,-6.527777777777714618e-01,2.083333333333143855e-01,9.500000000000000000e+01,9.400000000000000000e+01
5.298181818181818699e+02,2.890909090909090651e+02,-1.515151515152410866e-01,1.353535353535392005e+00,9.600000000000000000e+01,9.500000000000000000e+01
5.604285714285714448e+02,2.905714285714285552e+02,4.464285714285551876e-01,3.035714285714448124e-01,9.700000000000000000e+01,9.700000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.778750000000000000e+02,2.971250000000000000e+02,7.125000000000000000e+00,1.375000000000000000e+00,1.010000000000000000e+02,1.000000000000000000e+02
2.576666666666666856e+02,2.993333333333333144e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.030000000000000000e+02,1.020000000000000000e+02
2.778333333333333144e+02,3.083333333333333144e+02,-2.333333333332916482e-01,7.333333333333484916e-01,1.050000000000000000e+02,1.040000000000000000e+02
4.898888888888889142e+02,3.094444444444444571e+02,-1.746031746031917464e-01,1.984126984126987736e+00,1.060000000000000000e+02,1.050000000000000000e+02
6.940000000000000000e+02,3.140000000000000000e+02,-5.714285714285551876e-01,8.571428571428327814e-01,1.090000000000000000e+02,1.110000000000000000e+02
7.367000000000000455e+02,3.145000000000000000e+02,1.799999999999954525e+00,-1.000000000000000000e+00,1.100000000000000000e+02,1.080000000000000000e+02
4.171999999999999886e+02,3.383999999999999773e+02,-1.999999999999886313e-01,1.400000000000034106e+00,1.200000000000000000e+02,1.180000000000000000e+02
3.306666666666666856e+02,3.443333333333333144e+02,-6.666666666666287711e-02,4.666666666666969832e-01,1.220000000000000000e+02,1.210000000000000000e+02
3.505000000000000000e+02,3.480000000000000000e+02,-3.333333333333143855e-01,5.000000000000000000e-01,1.240000000000000000e+02,1.220000000000000000e+02
5.350000000000000000e+02,3.485000000000000000e+02,0.000000000000000000e+00,6.999999999999886313e-01,1.250000000000000000e+02,1.230000000000000000e+02
4.652500000000000000e+02,3.517500000000000000e+02,-8.333333333331438553e-02,5.833333333333143855e-01,1.260000000000000000e+02,1.240000000000000000e+02
3.577142857142857224e+02,3.590000000000000000e+02,-2.142857142857224062e-01,6.250000000000000000e-01,1.290000000000000000e+02,1.270000000000000000e+02
2.611999999999999886e+02,3.631999999999999886e+02,-3.999999999999772626e-01,0.000000000000000000e+00,1.310000000000000000e+02,1.290000000000000000e+02
6.695000000000000000e+02,3.685000000000000000e+02,3.333333333333712289e-01,6.666666666666856145e-01,1.330000000000000000e+02,1.320000000000000000e+02
6.315000000000000000e+02,3.715000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.370000000000000000e+02,1.350000000000000000e+02
4.945000000000000000e+02,3.755000000000000000e+02,3.000000000000113687e-01,1.100000000000022737e+00,1.390000000000000000e+02,1.370000000000000000e+02
6.890000000000000000e+02,3.765000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.400000000000000000e+02,1.390000000000000000e+02
4.381250000000000000e+02,3.788750000000000000e+02,-1.250000000000000000e-01,6.250000000000000000e-01,1.420000000000000000e+02,1.400000000000000000e+02
4.190000000000000000e+02,3.890000000000000000e+02,1.999999999999886313e-01,3.999999999999772626e-01,1.500000000000000000e+02,1.480000000000000000e+02
4.886999999999999886e+02,3.908999999999999773e+02,-1.999999999999886313e-01,9.333333333333371229e-01,1.510000000000000000e+02,1.510000000000000000e+02
6.223333333333333712e+02,3.890000000000000000e+02,1.666666666666287711e-01,0.000000000000000000e+00,1.520000000000000000e+02,1.490000000000000000e+02
5.468888888888889142e+02,4.183333333333333144e+02,3.333333333332575421e-01,5.555555555555997671e-01,1.670000000000000000e+02,1.640000000000000000e+02
4.658571428571428328e+02,4.240000000000000000e+02,-5.714285714282141271e-02,6.000000000000227374e-01,1.690000000000000000e+02,1.660000000000000000e+02
