# x, y, dx, dy, p0_id, p1_id
6.079714285714285325e+02,1.994285714285714306e+01,2.684821428571467550e+00,-2.286607142857143060e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.603571428571428896e+02,3.439285714285714590e+01,1.587301587301567452e+00,-6.428571428571459023e-01,2.000000000000000000e+00,2.000000000000000000e+00
6.781111111111110858e+02,3.522222222222222143e+01,6.746031746032485898e-01,1.634920634920632665e+00,5.000000000000000000e+00,6.000000000000000000e+00
7.915000000000000000e+02,3.738888888888888573e+01,-1.666666666666287711e-01,1.666666666666671404e+00,6.000000000000000000e+00,7.000000000000000000e+00
8.386956521739129755e+01,4.030434782608695343e+01,-9.464882943143777538e-01,-5.735785953177199303e-01,7.000000000000000000e+00,5.000000000000000000e+00
3.180000000000000000e+02,6.700000000000000000e+01,-9.090909090909349288e-01,2.545454545454546746e+00,1.500000000000000000e+01,1.600000000000000000e+01
1.735999999999999943e+02,7.195000000000000284e+01,-8.272727272727138370e-01,-7.227272727272691100e-01,1.600000000000000000e+01,1.500000000000000000e+01
9.111000000000000227e+02,8.103333333333333144e+01,1.571641791044726233e+00,-1.093034825870645932e+00,2.000000000000000000e+01,2.000000000000000000e+01
6.219629629629629335e+02,1.017777777777777715e+02,1.287037037037066511e+00,-6.944444444444286546e-02,2.500000000000000000e+01,2.600000000000000000e+01
8.500000000000000000e+02,1.089000000000000057e+02,1.904761904761471669e-01,9.571428571428555188e-01,2.800000000000000000e+01,2.900000000000000000e+01
9.342222222222221717e+02,1.112222222222222285e+02,2.323232323232332419e+00,-1.858585858585868777e+00,2.900000000000000000e+01,3.000000000000000000e+01
8.317222222222221717e+02,1.243333333333333286e+02,-4.365079365078372575e-01,1.495238095238093479e+00,3.100000000000000000e+01,3.200000000000000000e+01
5.907500000000000000e+02,1.293333333333333428e+02,1.027777777777828305e+00,1.944444444444428655e+00,3.200000000000000000e+01,3.300000000000000000e+01
7.742352941176470722e+02,1.354117647058823479e+02,2.408963585434094057e-01,1.207282913165272475e+00,3.300000000000000000e+01,3.400000000000000000e+01
8.682222222222221717e+02,2.140000000000000000e+02,-3.274853801168546852e-01,1.000000000000000000e+00,4.800000000000000000e+01,5.000000000000000000e+01
7.828888888888889142e+02,2.193333333333333428e+02,9.236111111110858474e-01,-1.458333333333428072e-01,5.300000000000000000e+01,5.400000000000000000e+01
3.162500000000000000e+02,2.566250000000000000e+02,-3.750000000000000000e-01,1.125000000000000000e+00,6.500000000000000000e+01,6.700000000000000000e+01
7.299090909090908781e+02,2.614545454545454390e+02,2.575757575757506856e-01,1.287878787878753428e-01,6.800000000000000000e+01,6.900000000000000000e+01
