# x, y, dx, dy
7.922500000000000000e+02,3.562500000000000000e+01,5.499999999999545253e-01,1.749999999999971578e-01
5.240000000000000000e+02,3.800000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
4.920000000000000000e+02,4.200000000000000000e+01,0.000000000000000000e+00,-5.000000000000000000e-01
3.921666666666666856e+02,4.766666666666666430e+01,-1.666666666666856145e-01,4.761904761905100258e-02
5.450000000000000000e+02,5.100000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
6.465000000000000000e+02,5.050000000000000000e+01,5.000000000000000000e-01,-2.142857142857153008e-01
2.425000000000000000e+02,5.200000000000000000e+01,-5.000000000000000000e-01,0.000000000000000000e+00
7.865000000000000000e+02,5.200000000000000000e+01,5.000000000000000000e-01,2.500000000000000000e-01
5.282500000000000000e+02,5.787500000000000000e+01,1.944444444444570763e-01,1.388888888888573092e-02
3.660000000000000000e+02,5.875000000000000000e+01,-5.000000000000000000e-01,-2.500000000000000000e-01
5.711666666666666288e+02,5.883333333333333570e+01,6.333333333333257542e-01,-4.333333333333371229e-01
8.198888888888889142e+02,5.988888888888888573e+01,8.611111111110858474e-01,-2.638888888888857309e-01
3.460000000000000000e+02,6.200000000000000000e+01,-5.000000000000000000e-01,0.000000000000000000e+00
4.540000000000000000e+02,6.300000000000000000e+01,-1.600000000000022737e+00,-2.000000000000000000e+00
6.725000000000000000e+02,6.300000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
3.340000000000000000e+02,7.100000000000000000e+01,-5.000000000000000000e-01,0.000000000000000000e+00
5.240000000000000000e+02,7.125000000000000000e+01,1.200000000000045475e+00,-6.500000000000056843e-01
6.940000000000000000e+02,7.025000000000000000e+01,1.000000000000000000e+00,-2.500000000000000000e-01
7.405000000000000000e+02,7.000000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
8.585000000000000000e+02,7.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
3.828333333333333144e+02,7.583333333333332860e+01,-1.500000000000000000e+00,-1.666666666666571928e-01
2.838000000000000114e+02,7.759999999999999432e+01,-6.000000000000227374e-01,-1.999999999999886313e-01
4.630000000000000000e+02,7.675000000000000000e+01,-1.000000000000000000e+00,-5.000000000000000000e-01
5.130000000000000000e+02,7.750000000000000000e+01,7.999999999999545253e-01,-9.999999999999431566e-02
6.960000000000000000e+02,7.600000000000000000e+01,1.000000000000000000e+00,5.000000000000000000e-01
5.725000000000000000e+02,8.000000000000000000e+01,1.500000000000000000e+00,-2.500000000000000000e-01
