# x, y, dx, dy, p0_id, p1_id
1.032000000000000028e+02,1.083636363636363598e+01,1.529411764705912447e-01,1.595008912655972111e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.363076923076922640e+02,3.176923076923077005e+01,-1.648351648351535914e-01,1.445054945054945250e+00,4.000000000000000000e+00,3.000000000000000000e+00
9.935499999999999545e+02,3.570000000000000284e+01,1.950000000000045475e+00,-1.400000000000005684e+00,5.000000000000000000e+00,5.000000000000000000e+00
7.790000000000000568e+01,3.925000000000000000e+01,-1.900000000000005684e+00,-1.986842105263157521e+00,6.000000000000000000e+00,6.000000000000000000e+00
6.247096774193548754e+02,4.377419354838709609e+01,2.152391546162334635e+00,-1.532814238042270460e+00,7.000000000000000000e+00,8.000000000000000000e+00
7.967999999999999545e+02,4.146666666666666856e+01,8.363636363636715032e-01,-1.212121212121530789e-02,8.000000000000000000e+00,9.000000000000000000e+00
8.389629629629629335e+02,5.451851851851851904e+01,1.458089668616025847e+00,-6.764132553606216902e-01,1.100000000000000000e+01,1.300000000000000000e+01
9.255080645161290249e+02,7.433870967741935942e+01,-4.549671709962694877e-01,9.887239508992280435e-01,1.400000000000000000e+01,1.500000000000000000e+01
3.065652173913043725e+02,6.869565217391304657e+01,-4.223602484472053220e-01,2.066252587991712630e+00,1.500000000000000000e+01,1.600000000000000000e+01
8.368518518518518476e+02,8.900000000000000000e+01,3.037037037037066511e+00,-2.944444444444442865e+00,2.100000000000000000e+01,2.200000000000000000e+01
8.371666666666666288e+02,9.672222222222222854e+01,1.500000000000000000e+00,-1.455555555555562819e+00,2.200000000000000000e+01,2.300000000000000000e+01
7.591190476190475920e+02,1.115714285714285694e+02,1.103174603174579715e+00,-3.936507936507922523e-01,2.600000000000000000e+01,2.700000000000000000e+01
9.376923076923077360e+02,1.123846153846153868e+02,1.538461538461547207e+00,-1.153846153846160405e+00,2.900000000000000000e+01,3.000000000000000000e+01
8.400666666666667197e+02,1.205333333333333314e+02,6.256410256410163129e-01,-2.256410256410248394e-01,3.000000000000000000e+01,3.100000000000000000e+01
6.009333333333332803e+02,1.377333333333333201e+02,1.066666666666719721e+00,1.766666666666679930e+00,3.200000000000000000e+01,3.300000000000000000e+01
6.564736842105263577e+02,1.451578947368421098e+02,2.596491228069908175e-01,1.775438596491227372e+00,3.400000000000000000e+01,3.600000000000000000e+01
8.132727272727272521e+02,1.659090909090909065e+02,-1.272727272727252057e+00,2.090909090909093493e+00,3.800000000000000000e+01,4.000000000000000000e+01
8.652727272727272521e+02,1.705454545454545325e+02,1.727272727272747943e+00,-1.391608391608372131e+00,4.000000000000000000e+01,4.100000000000000000e+01
5.943333333333333712e+02,1.841666666666666572e+02,-1.794871794871824022e-01,1.679487179487182402e+00,4.100000000000000000e+01,4.200000000000000000e+01
2.113000000000000114e+02,1.870999999999999943e+02,-1.633333333333354176e+00,-1.322222222222222854e+00,4.200000000000000000e+01,4.300000000000000000e+01
6.756666666666666288e+02,2.084166666666666572e+02,1.119047619047705666e+00,-5.595238095237959897e-01,4.600000000000000000e+01,4.700000000000000000e+01
8.708888888888889142e+02,2.163333333333333428e+02,4.052287581698692520e-01,3.137254901960773168e-01,4.800000000000000000e+01,4.900000000000000000e+01
6.573513513513513544e+02,2.189729729729729684e+02,1.891891891891646083e-01,4.054054054054176959e-01,4.900000000000000000e+01,5.000000000000000000e+01
6.290000000000000000e+02,2.225000000000000000e+02,1.200000000000045475e+00,-8.000000000000113687e-01,5.000000000000000000e+01,5.100000000000000000e+01
7.861666666666666288e+02,2.222222222222222285e+02,-8.137254901960204734e-01,1.836601307189539511e+00,5.100000000000000000e+01,5.300000000000000000e+01
7.772799999999999727e+02,2.279799999999999898e+02,-3.730232558139050525e-01,9.037209302325663884e-01,5.200000000000000000e+01,5.200000000000000000e+01
7.052666666666666515e+02,2.411333333333333258e+02,-1.833333333332802795e-01,1.700000000000017053e+00,5.600000000000000000e+01,5.700000000000000000e+01
3.470000000000000000e+02,2.420000000000000000e+02,-1.999999999999886313e-01,2.199999999999988631e+00,5.700000000000000000e+01,5.800000000000000000e+01
3.181999999999999886e+02,2.586000000000000227e+02,-5.999999999999658939e-01,7.999999999999545253e-01,6.100000000000000000e+01,6.200000000000000000e+01
6.200000000000000000e+02,2.585000000000000000e+02,-1.818181818181301423e-01,1.590909090909065071e+00,6.200000000000000000e+01,6.300000000000000000e+01
3.111250000000000000e+02,2.632500000000000000e+02,-2.361111111110858474e-01,1.305555555555542924e+00,6.400000000000000000e+01,6.500000000000000000e+01
5.100909090909090651e+02,2.656363636363636260e+02,0.000000000000000000e+00,2.272727272727308900e+00,6.600000000000000000e+01,6.700000000000000000e+01
3.727500000000000000e+02,2.736250000000000000e+02,-5.921052631579186709e-01,6.907894736842195016e-01,6.700000000000000000e+01,6.800000000000000000e+01
8.009600000000000364e+02,2.740000000000000000e+02,8.548148148147447500e-01,7.407407407407617939e-02,6.800000000000000000e+01,6.900000000000000000e+01
6.075882352941176805e+02,2.797058823529411598e+02,5.011764705882342241e+00,1.894117647058862985e+00,7.000000000000000000e+01,7.200000000000000000e+01
6.691666666666666288e+02,2.810000000000000000e+02,6.666666666667424579e-01,0.000000000000000000e+00,7.300000000000000000e+01,7.300000000000000000e+01
6.435000000000000000e+02,2.880000000000000000e+02,5.000000000000000000e-01,0.000000000000000000e+00,7.500000000000000000e+01,7.600000000000000000e+01
5.321000000000000227e+02,2.936999999999999886e+02,2.999999999999545253e-01,8.000000000000113687e-01,7.700000000000000000e+01,7.700000000000000000e+01
6.007500000000000000e+02,3.056250000000000000e+02,-4.166666666666287711e-01,1.930555555555542924e+00,8.100000000000000000e+01,8.200000000000000000e+01
3.695263157894736992e+02,3.163684210526315610e+02,-4.763157894736878006e-01,4.815789473684617406e-01,8.600000000000000000e+01,8.800000000000000000e+01
3.738333333333333144e+02,3.200000000000000000e+02,-6.904761904761471669e-01,-2.857142857142775938e-01,9.000000000000000000e+01,9.100000000000000000e+01
4.873999999999999773e+02,3.388000000000000114e+02,-2.333333333332916482e-01,1.033333333333303017e+00,9.700000000000000000e+01,9.800000000000000000e+01
5.311111111111110858e+02,3.420000000000000000e+02,1.746031746032485898e-01,7.142857142857224062e-01,1.000000000000000000e+02,1.010000000000000000e+02
3.155000000000000000e+02,3.505000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.020000000000000000e+02,1.030000000000000000e+02
3.248000000000000114e+02,3.541999999999999886e+02,4.499999999999886313e-01,1.050000000000011369e+00,1.030000000000000000e+02,1.060000000000000000e+02
7.140000000000000000e+02,3.538333333333333144e+02,-3.333333333333712289e-01,8.333333333333712289e-01,1.060000000000000000e+02,1.070000000000000000e+02
4.537500000000000000e+02,3.570000000000000000e+02,-2.500000000000000000e-01,0.000000000000000000e+00,1.080000000000000000e+02,1.090000000000000000e+02
4.620000000000000000e+02,3.670000000000000000e+02,-1.111111111110858474e-01,6.666666666666856145e-01,1.130000000000000000e+02,1.140000000000000000e+02
4.365000000000000000e+02,3.865000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.210000000000000000e+02,1.220000000000000000e+02
4.000000000000000000e+02,3.922857142857142776e+02,0.000000000000000000e+00,7.142857142857224062e-01,1.270000000000000000e+02,1.280000000000000000e+02
3.330000000000000000e+02,3.970000000000000000e+02,-7.777777777777714618e-01,-4.444444444444570763e-01,1.320000000000000000e+02,1.320000000000000000e+02
5.082857142857142776e+02,3.985714285714285552e+02,1.142857142856996688e-01,2.285714285714561811e-01,1.330000000000000000e+02,1.330000000000000000e+02
6.253333333333333712e+02,3.973333333333333144e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.340000000000000000e+02,1.340000000000000000e+02
4.250000000000000000e+02,4.130000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.400000000000000000e+02,1.390000000000000000e+02
6.357500000000000000e+02,4.235000000000000000e+02,2.500000000000000000e-01,1.250000000000000000e-01,1.480000000000000000e+02,1.490000000000000000e+02
