# x, y, dx, dy, p0_id, p1_id
6.248999999999999773e+02,1.509999999999999964e+01,1.982352941176486638e+00,1.929411764705884380e+00,1.000000000000000000e+00,1.000000000000000000e+00
6.724516129032258505e+02,3.064516129032258007e+01,1.471464019851055127e+00,-9.913151364764267726e-01,2.000000000000000000e+00,2.000000000000000000e+00
9.927999999999999545e+02,3.620000000000000284e+01,1.390476190476192642e+00,-8.666666666666671404e-01,5.000000000000000000e+00,5.000000000000000000e+00
7.800000000000000000e+01,3.908333333333333570e+01,-1.000000000000000000e+00,-8.611111111111142691e-01,6.000000000000000000e+00,6.000000000000000000e+00
1.658333333333333428e+02,4.700000000000000000e+01,-1.119047619047620401e+00,-7.142857142856939845e-02,1.000000000000000000e+01,9.000000000000000000e+00
1.295000000000000000e+02,5.982352941176470296e+01,-2.000000000000000000e+00,-2.323529411764702957e+00,1.400000000000000000e+01,1.300000000000000000e+01
1.661428571428571388e+02,6.814285714285713880e+01,5.939849624060116184e-01,2.015037593984970954e+00,1.600000000000000000e+01,1.600000000000000000e+01
3.066956521739130608e+02,6.804347826086956275e+01,-4.039855072463751640e-01,1.414855072463765850e+00,1.700000000000000000e+01,1.500000000000000000e+01
2.148125000000000000e+02,6.862500000000000000e+01,2.463235294117680496e-01,2.257352941176463901e+00,1.800000000000000000e+01,1.700000000000000000e+01
3.745238095238095184e+02,7.371428571428570820e+01,-2.283809523809509301e+00,-4.742857142857133113e-01,1.900000000000000000e+01,1.800000000000000000e+01
8.357500000000000000e+02,8.962500000000000000e+01,1.833333333333371229e+00,-1.083333333333328596e+00,2.200000000000000000e+01,2.100000000000000000e+01
8.363999999999999773e+02,9.734999999999999432e+01,1.600000000000022737e+00,-1.349999999999994316e+00,2.300000000000000000e+01,2.200000000000000000e+01
6.946363636363636260e+02,1.025909090909090935e+02,3.030303030300274258e-02,1.742424242424235103e+00,2.400000000000000000e+01,2.300000000000000000e+01
8.857999999999999545e+02,1.037999999999999972e+02,2.000000000000454747e-01,7.000000000000028422e-01,2.600000000000000000e+01,2.400000000000000000e+01
8.546521739130434980e+02,1.102173913043478279e+02,8.478260869565019675e-01,1.159420289855006558e-01,2.700000000000000000e+01,2.700000000000000000e+01
1.264137931034482705e+02,1.135517241379310320e+02,-5.566502463054092686e-01,-2.302955665024626342e-01,2.800000000000000000e+01,2.800000000000000000e+01
7.586097560975609895e+02,1.117804878048780495e+02,1.140243902439010526e+00,-5.804878048780466315e-01,2.900000000000000000e+01,2.600000000000000000e+01
6.010909090909091219e+02,1.362727272727272805e+02,3.208556149731975893e-01,1.903743315508023670e+00,3.300000000000000000e+01,3.200000000000000000e+01
6.562631578947368780e+02,1.445789473684210407e+02,3.250773993808024898e-01,1.244582043343655187e+00,3.500000000000000000e+01,3.400000000000000000e+01
2.992500000000000000e+02,1.610000000000000000e+02,-6.818181818181301423e-02,2.272727272727280479e+00,3.700000000000000000e+01,3.700000000000000000e+01
8.137500000000000000e+02,1.645000000000000000e+02,-1.250000000000000000e+00,2.500000000000000000e+00,3.900000000000000000e+01,3.800000000000000000e+01
6.337000000000000455e+02,1.680500000000000114e+02,4.578947368420358544e-01,2.055263157894728465e+00,4.000000000000000000e+01,3.900000000000000000e+01
8.649090909090908781e+02,1.709090909090909065e+02,1.257575757575750686e+00,-1.159090909090906507e+00,4.100000000000000000e+01,4.000000000000000000e+01
2.125000000000000000e+02,1.876999999999999886e+02,-1.625000000000000000e+00,-9.499999999999886313e-01,4.400000000000000000e+01,4.200000000000000000e+01
7.865625000000000000e+02,2.212500000000000000e+02,-1.173611111111085847e+00,2.138888888888885731e+00,5.200000000000000000e+01,5.200000000000000000e+01
3.964285714285714448e+02,2.277142857142857224e+02,-1.928571428571444812e+00,7.857142857142775938e-01,5.500000000000000000e+01,5.400000000000000000e+01
7.051818181818181301e+02,2.406363636363636260e+02,-1.818181818181301423e-01,1.363636363636373972e+00,5.800000000000000000e+01,5.700000000000000000e+01
3.472500000000000000e+02,2.412500000000000000e+02,-2.500000000000000000e-01,1.750000000000000000e+00,5.900000000000000000e+01,5.900000000000000000e+01
2.121538461538461604e+02,2.515384615384615472e+02,-3.205128205128175978e-01,3.782051282051099861e-01,6.100000000000000000e+01,6.000000000000000000e+01
3.183333333333333144e+02,2.580000000000000000e+02,-3.333333333333143855e-01,7.142857142857224062e-01,6.300000000000000000e+01,6.200000000000000000e+01
