# x, y, dx, dy
5.333333333333333712e+02,1.733333333333333215e+01,4.166666666666287711e-01,-8.333333333333214910e-02
6.783333333333333712e+02,2.333333333333333215e+01,1.666666666666287711e-01,1.666666666666678509e-01
6.435000000000000000e+02,2.650000000000000000e+01,1.666666666666287711e-01,-1.666666666666678509e-01
7.360000000000000000e+02,4.000000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
8.140000000000000000e+02,4.450000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
1.400000000000000000e+02,5.100000000000000000e+01,-5.000000000000000000e-01,0.000000000000000000e+00
7.881666666666666288e+02,5.516666666666666430e+01,8.333333333333712289e-01,-1.666666666666642982e-01
7.430000000000000000e+02,5.600000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
3.666666666666666856e+02,5.933333333333333570e+01,-6.666666666666856145e-01,-5.833333333333357018e-01
8.188750000000000000e+02,6.000000000000000000e+01,6.250000000000000000e-01,-1.250000000000000000e-01
8.393750000000000000e+02,5.950000000000000000e+01,3.125000000000000000e-01,-6.250000000000000000e-02
3.160000000000000000e+02,6.200000000000000000e+01,-5.000000000000000000e-01,0.000000000000000000e+00
5.450000000000000000e+02,6.200000000000000000e+01,0.000000000000000000e+00,-1.000000000000000000e+00
6.623333333333333712e+02,6.383333333333333570e+01,5.238095238095183959e-01,3.095238095238030951e-01
6.720000000000000000e+02,6.300000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
5.317142857142856656e+02,6.600000000000000000e+01,7.857142857143344372e-01,-7.500000000000000000e-01
8.666666666666666288e+02,6.766666666666667140e+01,3.333333333333712289e-01,-1.666666666666714036e-01
8.575000000000000000e+02,7.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
5.592500000000000000e+02,7.375000000000000000e+01,1.416666666666628771e+00,-8.333333333332859638e-02
7.690000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
8.760000000000000000e+02,7.300000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
4.640000000000000000e+02,7.775000000000000000e+01,-1.000000000000000000e+00,-7.500000000000000000e-01
5.116666666666666856e+02,7.766666666666667140e+01,9.999999999999431566e-01,0.000000000000000000e+00
5.190000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
5.702500000000000000e+02,8.025000000000000000e+01,1.750000000000000000e+00,0.000000000000000000e+00
6.440000000000000000e+02,8.100000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
5.790000000000000000e+02,8.300000000000000000e+01,1.200000000000045475e+00,-4.000000000000056843e-01
6.400000000000000000e+01,8.475000000000000000e+01,-7.999999999999971578e-01,-1.500000000000056843e-01
2.500000000000000000e+02,8.575000000000000000e+01,-1.000000000000000000e+00,0.000000000000000000e+00
5.395000000000000000e+02,8.400000000000000000e+01,1.000000000000000000e+00,-1.000000000000000000e+00
6.005000000000000000e+02,8.450000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
6.585000000000000000e+02,8.400000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
5.755000000000000000e+02,8.600000000000000000e+01,1.500000000000000000e+00,0.000000000000000000e+00
8.435000000000000000e+02,8.750000000000000000e+01,7.857142857143344372e-01,7.142857142856939845e-02
6.170000000000000000e+02,8.875000000000000000e+01,1.500000000000000000e+00,2.500000000000000000e-01
9.265000000000000000e+02,8.800000000000000000e+01,5.000000000000000000e-01,0.000000000000000000e+00
1.837777777777777715e+02,9.155555555555555713e+01,-4.027777777777714618e-01,-1.805555555555571345e-01
2.465000000000000000e+02,9.200000000000000000e+01,-1.300000000000011369e+00,4.000000000000056843e-01
5.455000000000000000e+02,9.250000000000000000e+01,2.000000000000000000e+00,-5.000000000000000000e-01
5.461666666666666288e+02,9.666666666666667140e+01,9.102564102564656423e-01,-3.589743589743648045e-01
6.200000000000000000e+02,9.525000000000000000e+01,1.500000000000000000e+00,2.500000000000000000e-01
7.691250000000000000e+02,9.487500000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00
