# x, y, dx, dy, p0_id, p1_id
5.873333333333333712e+02,1.166666666666666741e+00,2.095238095238073583e+00,1.190476190476190688e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.878620689655172384e+02,6.448275862068965303e+00,-1.562068965517227070e+00,-2.482758620689651252e-01,1.000000000000000000e+00,1.000000000000000000e+00
6.450000000000000000e+02,3.571428571428571530e+01,1.444444444444457076e+00,6.190476190476204010e-01,8.000000000000000000e+00,8.000000000000000000e+00
9.144444444444444287e+01,4.161111111111111427e+01,-1.314009661835740417e+00,-1.219806763285028239e+00,1.000000000000000000e+01,1.000000000000000000e+01
2.790000000000000000e+02,4.100000000000000000e+01,-3.090909090909065071e+00,-4.818181818181820120e+00,1.300000000000000000e+01,6.000000000000000000e+00
9.286842105263158373e+02,6.423684210526316463e+01,-2.105263157894796677e-01,3.157894736842052907e-01,1.900000000000000000e+01,1.700000000000000000e+01
2.365000000000000000e+02,7.700000000000000000e+01,-1.000000000000000000e+00,0.000000000000000000e+00,2.600000000000000000e+01,2.300000000000000000e+01
8.245000000000000000e+02,8.057142857142856940e+01,1.076923076923094413e+00,4.395604395604379988e-02,2.800000000000000000e+01,2.400000000000000000e+01
6.121250000000000000e+02,9.500000000000000000e+01,1.169117647058783405e+00,7.058823529411739628e-01,3.000000000000000000e+01,2.700000000000000000e+01
8.253333333333333712e+02,9.446666666666666856e+01,1.199999999999931788e+00,-4.000000000000056843e-01,3.100000000000000000e+01,2.800000000000000000e+01
9.336666666666666288e+02,1.060000000000000000e+02,1.555555555555542924e+00,-7.777777777777714618e-01,3.500000000000000000e+01,3.100000000000000000e+01
5.768666666666666742e+02,1.203333333333333286e+02,1.133333333333325754e+00,1.666666666666671404e+00,3.700000000000000000e+01,3.400000000000000000e+01
6.411111111111110858e+02,1.325555555555555429e+02,3.888888888889141526e-01,1.444444444444457076e+00,4.100000000000000000e+01,3.800000000000000000e+01
8.155851063829787790e+02,1.446595744680851112e+02,1.451478982874846224e+00,-1.159574468085111221e+00,4.200000000000000000e+01,3.900000000000000000e+01
1.762500000000000000e+02,1.565625000000000000e+02,4.166666666666571928e-01,1.104166666666657193e+00,4.400000000000000000e+01,4.100000000000000000e+01
3.030000000000000000e+02,1.780000000000000000e+02,-1.500000000000000000e+00,0.000000000000000000e+00,5.100000000000000000e+01,4.800000000000000000e+01
1.864615384615384528e+02,1.896153846153846132e+02,1.538461538461604050e-01,8.461538461538395950e-01,5.400000000000000000e+01,5.000000000000000000e+01
8.328999999999999773e+02,2.055500000000000114e+02,-7.999999999999545253e-01,1.399999999999977263e+00,5.700000000000000000e+01,5.300000000000000000e+01
6.174615384615384528e+02,2.108461538461538396e+02,6.217948717949184356e-01,2.371794871795032122e-01,5.900000000000000000e+01,5.400000000000000000e+01
7.808125000000000000e+02,2.121250000000000000e+02,-5.183823529412165954e-01,1.522058823529420124e+00,6.000000000000000000e+01,5.800000000000000000e+01
6.980000000000000000e+02,2.230000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+01,6.300000000000000000e+01
6.988750000000000000e+02,2.302500000000000000e+02,7.916666666666287711e-01,1.944444444444570763e-01,6.900000000000000000e+01,6.400000000000000000e+01
5.110833333333333144e+02,2.360833333333333428e+02,-1.499999999999772626e-01,2.983333333333320070e+00,7.000000000000000000e+01,6.600000000000000000e+01
8.497500000000000000e+02,2.376666666666666572e+02,5.833333333333712289e-01,2.500000000000000000e-01,7.100000000000000000e+01,6.700000000000000000e+01
3.221999999999999886e+02,2.486999999999999886e+02,-1.999999999999886313e-01,8.000000000000113687e-01,7.500000000000000000e+01,7.200000000000000000e+01
5.961428571428571104e+02,2.605714285714285552e+02,7.142857142857792496e-01,1.952380952380963208e+00,7.800000000000000000e+01,7.500000000000000000e+01
3.955000000000000000e+02,2.620000000000000000e+02,-7.500000000000000000e-01,1.000000000000000000e+00,8.000000000000000000e+01,7.700000000000000000e+01
3.831111111111110858e+02,2.652777777777777715e+02,-7.953216374268663458e-01,-6.725146198829179411e-02,8.100000000000000000e+01,7.600000000000000000e+01
6.630000000000000000e+02,2.715000000000000000e+02,2.000000000000454747e-01,6.999999999999886313e-01,8.600000000000000000e+01,8.200000000000000000e+01
5.261428571428571104e+02,2.788571428571428328e+02,2.781954887218489603e-01,9.849624060150858895e-01,8.800000000000000000e+01,8.400000000000000000e+01
4.937142857142857224e+02,2.800000000000000000e+02,-2.142857142857224062e-01,1.000000000000000000e+00,9.000000000000000000e+01,8.600000000000000000e+01
3.975000000000000000e+02,2.855000000000000000e+02,-3.750000000000000000e-01,2.375000000000000000e+00,9.200000000000000000e+01,8.800000000000000000e+01
5.608333333333333712e+02,2.971666666666666856e+02,1.666666666666287711e-01,6.333333333333257542e-01,9.900000000000000000e+01,9.400000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.565000000000000000e+02,3.040000000000000000e+02,-1.166666666666657193e+00,-3.333333333333143855e-01,1.020000000000000000e+02,9.700000000000000000e+01
3.817777777777777715e+02,3.038888888888889142e+02,-9.027777777777714618e-01,8.611111111110858474e-01,1.030000000000000000e+02,9.900000000000000000e+01
2.766000000000000227e+02,3.120666666666666629e+02,-2.923076923077019273e-01,7.025641025641107262e-01,1.050000000000000000e+02,1.010000000000000000e+02
7.387500000000000000e+02,3.161250000000000000e+02,4.318181818181301423e-01,2.386363636363739715e-01,1.080000000000000000e+02,1.040000000000000000e+02
4.893333333333333144e+02,3.181666666666666856e+02,-2.083333333333143855e-01,9.583333333333143855e-01,1.100000000000000000e+02,1.060000000000000000e+02
4.248000000000000114e+02,3.246000000000000227e+02,-3.000000000000113687e-01,1.399999999999977263e+00,1.120000000000000000e+02,1.080000000000000000e+02
7.140740740740740193e+02,3.318148148148148380e+02,-2.883597883596848988e-01,5.780423280423292454e-01,1.150000000000000000e+02,1.110000000000000000e+02
3.200000000000000000e+02,3.410000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.170000000000000000e+02,1.130000000000000000e+02
4.536666666666666856e+02,3.433333333333333144e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.200000000000000000e+02,1.160000000000000000e+02
5.355000000000000000e+02,3.510000000000000000e+02,7.142857142855518759e-02,7.142857142857224062e-01,1.240000000000000000e+02,1.200000000000000000e+02
4.640000000000000000e+02,3.552857142857142776e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.250000000000000000e+02,1.210000000000000000e+02
7.220000000000000000e+02,3.580000000000000000e+02,7.142857142856655628e-01,0.000000000000000000e+00,1.270000000000000000e+02,1.220000000000000000e+02
6.817999999999999545e+02,3.708000000000000114e+02,9.142857142857110375e-01,-2.285714285714561811e-01,1.340000000000000000e+02,1.290000000000000000e+02
4.950000000000000000e+02,3.780000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.370000000000000000e+02,1.340000000000000000e+02
5.776666666666666288e+02,3.846666666666666856e+02,6.666666666667424579e-01,6.666666666666287711e-01,1.440000000000000000e+02,1.400000000000000000e+02
4.190000000000000000e+02,3.920000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.500000000000000000e+02,1.470000000000000000e+02
4.883333333333333144e+02,3.953333333333333144e+02,3.030303030305958600e-02,4.848484848484986287e-01,1.520000000000000000e+02,1.480000000000000000e+02
3.815714285714285552e+02,3.987142857142857224e+02,-7.142857142855518759e-02,2.857142857142775938e-01,1.530000000000000000e+02,1.490000000000000000e+02
6.320000000000000000e+02,4.370000000000000000e+02,3.333333333333712289e-01,3.333333333333143855e-01,1.720000000000000000e+02,1.680000000000000000e+02
4.416666666666666856e+02,4.466666666666666856e+02,-1.666666666666856145e-01,3.333333333333143855e-01,1.760000000000000000e+02,1.720000000000000000e+02
5.400000000000000000e+02,4.470000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.780000000000000000e+02,1.740000000000000000e+02
