# x, y, dx, dy, p0_id, p1_id
1.716153846153846132e+02,4.623076923076923350e+01,-1.282051282051270391e+00,-1.474358974358978003e-01,1.000000000000000000e+01,1.000000000000000000e+01
1.340769230769230660e+02,6.300000000000000000e+01,-1.076923076923065992e+00,-1.096774193548384346e+00,1.400000000000000000e+01,1.300000000000000000e+01
2.226923076923076792e+02,7.400000000000000000e+01,-9.065934065934015962e-01,-5.000000000000000000e-01,1.700000000000000000e+01,1.800000000000000000e+01
3.161250000000000000e+02,7.404166666666667140e+01,-1.324999999999988631e+00,6.383333333333354176e-01,1.800000000000000000e+01,1.900000000000000000e+01
3.869166666666666856e+02,7.675000000000000000e+01,-2.361111111111142691e+00,-4.166666666666714036e-01,2.000000000000000000e+01,2.100000000000000000e+01
7.386666666666666288e+02,8.150000000000000000e+01,7.333333333333484916e-01,2.999999999999971578e-01,2.200000000000000000e+01,2.200000000000000000e+01
6.243846153846153584e+02,1.027692307692307736e+02,1.282051282051270391e+00,-3.882783882783940044e-01,2.600000000000000000e+01,2.600000000000000000e+01
8.825000000000000000e+02,1.040000000000000000e+02,5.000000000000000000e-01,0.000000000000000000e+00,2.700000000000000000e+01,2.700000000000000000e+01
6.515000000000000000e+02,1.432777777777777715e+02,-1.000000000000227374e-01,2.255555555555559977e+00,3.500000000000000000e+01,3.600000000000000000e+01
6.289473684210526017e+02,1.663684210526315894e+02,5.526315789473983386e-01,9.649122807017533887e-01,3.900000000000000000e+01,3.900000000000000000e+01
8.082222222222221717e+02,1.674444444444444571e+02,1.277777777777828305e+00,-7.444444444444684450e-01,4.000000000000000000e+01,4.000000000000000000e+01
6.223888888888889142e+02,1.823333333333333428e+02,-5.555555555554292368e-02,1.944444444444428655e+00,4.400000000000000000e+01,4.400000000000000000e+01
6.734117647058823195e+02,2.004705882352941160e+02,-3.006535947712336565e-01,1.862745098039226832e+00,4.800000000000000000e+01,4.800000000000000000e+01
6.526363636363636260e+02,2.158181818181818130e+02,2.097902097901851448e-01,7.972027972028001841e-01,5.300000000000000000e+01,5.300000000000000000e+01
6.515000000000000000e+02,2.285000000000000000e+02,5.555555555555429237e-01,-3.333333333333428072e-01,5.700000000000000000e+01,5.700000000000000000e+01
7.030000000000000000e+02,2.382857142857142776e+02,3.333333333333712289e-01,2.698412698412653299e-01,6.100000000000000000e+01,6.000000000000000000e+01
7.173636363636363740e+02,2.557272727272727195e+02,6.363636363636260285e-01,4.265734265734124619e-01,6.700000000000000000e+01,6.500000000000000000e+01
3.751818181818181870e+02,2.691818181818181870e+02,-1.318181818181756171e-01,1.118181818181824383e+00,7.100000000000000000e+01,7.000000000000000000e+01
6.095000000000000000e+02,2.735000000000000000e+02,1.000000000000227374e-01,1.699999999999988631e+00,7.500000000000000000e+01,7.400000000000000000e+01
6.440000000000000000e+02,2.760000000000000000e+02,0.000000000000000000e+00,1.250000000000000000e+00,7.600000000000000000e+01,7.500000000000000000e+01
