# x, y, dx, dy, p0_id, p1_id
1.137884615384615330e+02,1.730769230769230660e+01,-1.272332506203468938e+00,-7.915632754342425415e-01,0.000000000000000000e+00,0.000000000000000000e+00
9.885000000000000000e+02,3.659090909090909349e+01,1.842105263158373418e-01,-6.459330143540853442e-02,4.000000000000000000e+00,5.000000000000000000e+00
6.126399999999999864e+02,4.492000000000000171e+01,1.985000000000013642e+00,-2.878333333333337407e+00,8.000000000000000000e+00,9.000000000000000000e+00
8.632500000000000000e+02,5.275000000000000000e+01,-1.694444444444457076e+00,3.805555555555557135e+00,1.200000000000000000e+01,1.300000000000000000e+01
7.940769230769230944e+02,7.569230769230769340e+01,2.610576923076905587e+00,-2.442307692307693401e+00,1.900000000000000000e+01,1.900000000000000000e+01
8.327307692307692832e+02,8.415384615384616041e+01,8.763736263736063847e-01,2.390109890109783919e-01,2.200000000000000000e+01,2.300000000000000000e+01
8.503043478260869961e+02,1.100869565217391255e+02,9.565217391298119765e-02,9.530434782608807609e-01,2.800000000000000000e+01,3.000000000000000000e+01
9.370000000000000000e+02,1.090000000000000000e+02,2.100000000000022737e+00,-1.500000000000000000e+00,2.900000000000000000e+01,2.800000000000000000e+01
5.920625000000000000e+02,1.317500000000000000e+02,7.836538461538111733e-01,1.403846153846160405e+00,3.200000000000000000e+01,3.300000000000000000e+01
3.040000000000000000e+02,1.551999999999999886e+02,-1.199999999999988631e+00,-9.999999999999431566e-02,3.600000000000000000e+01,3.700000000000000000e+01
8.066666666666666288e+02,1.684444444444444571e+02,1.222222222222285382e+00,-5.555555555555713454e-01,4.000000000000000000e+01,4.100000000000000000e+01
2.171999999999999886e+02,1.841999999999999886e+02,-1.399999999999977263e+00,-8.999999999999772626e-01,4.300000000000000000e+01,4.400000000000000000e+01
1.801875000000000000e+02,1.910000000000000000e+02,6.696428571428612031e-01,1.785714285714277594e+00,4.500000000000000000e+01,4.700000000000000000e+01
