# x, y, dx, dy, p0_id, p1_id
6.415000000000000000e+02,1.200000000000000000e+01,2.222222222222171695e+00,2.777777777777856727e-02,5.000000000000000000e+00,4.000000000000000000e+00
7.397333333333333485e+02,5.633333333333333570e+01,1.911827956989213817e+00,-7.849462365591435287e-01,2.000000000000000000e+01,1.700000000000000000e+01
2.993809523809524080e+02,7.180952380952381020e+01,-1.080952380952396652e+00,-1.595238095238045162e-01,2.700000000000000000e+01,2.400000000000000000e+01
7.513750000000000000e+02,7.762500000000000000e+01,2.125000000000000000e+00,-1.924999999999997158e+00,3.000000000000000000e+01,2.700000000000000000e+01
8.900000000000000000e+02,1.045000000000000000e+02,1.285714285714334437e+00,-2.142857142857081953e-01,3.500000000000000000e+01,3.200000000000000000e+01
1.232307692307692264e+02,1.145384615384615330e+02,-9.907692307692315126e-01,-4.984615384615267430e-01,3.800000000000000000e+01,3.400000000000000000e+01
7.634186046511628092e+02,1.145348837209302388e+02,1.275839793281647871e+00,-1.368217054263567434e+00,3.900000000000000000e+01,3.500000000000000000e+01
8.294750000000000227e+02,1.501250000000000000e+02,1.367105263157895934e+00,-1.138157894736849585e+00,4.800000000000000000e+01,4.400000000000000000e+01
1.679333333333333371e+02,1.665333333333333314e+02,-1.208333333333371229e-01,7.791666666666685614e-01,5.000000000000000000e+01,4.700000000000000000e+01
2.931818181818181870e+02,1.662727272727272805e+02,-5.681818181818698577e-02,1.977272727272719521e+00,5.100000000000000000e+01,4.800000000000000000e+01
8.131250000000000000e+02,1.707500000000000000e+02,1.147727272727252057e+00,-1.022727272727280479e+00,5.200000000000000000e+01,4.900000000000000000e+01
2.065000000000000000e+02,1.895000000000000000e+02,-1.000000000000000000e+00,0.000000000000000000e+00,5.500000000000000000e+01,5.300000000000000000e+01
1.733333333333333428e+02,1.945833333333333428e+02,-8.333333333333428072e-01,-2.833333333333314386e-01,5.600000000000000000e+01,5.400000000000000000e+01
5.990833333333333712e+02,1.940833333333333428e+02,5.166666666666515084e-01,2.516666666666651508e+00,5.700000000000000000e+01,5.600000000000000000e+01
6.607297297297296836e+02,2.196756756756756772e+02,-6.006974716651711788e-01,2.259808195292066557e+00,6.300000000000000000e+01,6.200000000000000000e+01
6.319230769230769056e+02,2.276923076923076792e+02,1.076923076923094413e+00,-4.195804195803987113e-01,6.600000000000000000e+01,6.300000000000000000e+01
7.880000000000000000e+02,2.260000000000000000e+02,3.888888888889141526e-01,2.777777777777714618e-01,6.700000000000000000e+01,6.500000000000000000e+01
3.426000000000000227e+02,2.460000000000000000e+02,-2.000000000000454747e-01,1.599999999999994316e+00,7.300000000000000000e+01,7.000000000000000000e+01
7.220000000000000000e+02,2.632500000000000000e+02,-2.727272727272520569e-01,1.295454545454560957e+00,7.800000000000000000e+01,7.500000000000000000e+01
7.330000000000000000e+02,2.676363636363636260e+02,-2.307692307692832401e-01,9.790209790210155916e-01,8.000000000000000000e+01,7.600000000000000000e+01
6.725000000000000000e+02,2.820000000000000000e+02,-3.571428571428896248e-01,1.571428571428555188e+00,8.600000000000000000e+01,8.200000000000000000e+01
3.754285714285714448e+02,2.877142857142857224e+02,-5.396825396825306598e-01,8.412698412698205175e-01,8.800000000000000000e+01,8.400000000000000000e+01
