# x, y, dx, dy, p0_id, p1_id
2.166538461538461604e+02,1.692307692307692335e+01,-3.003846153846154721e+00,-3.373076923076922640e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.792999999999999545e+02,2.930000000000000071e+01,-1.585714285714288962e+00,1.557142857142856940e+00,5.000000000000000000e+00,5.000000000000000000e+00
5.435000000000000000e+02,3.600000000000000000e+01,3.481132075471691678e+00,-5.773584905660378297e+00,7.000000000000000000e+00,3.000000000000000000e+00
6.109642857142856656e+02,4.346428571428571530e+01,1.932266009852241950e+00,-2.602216748768476862e+00,1.000000000000000000e+01,1.000000000000000000e+01
6.855000000000000000e+02,5.250000000000000000e+01,2.100000000000022737e+00,-1.899999999999998579e+00,1.400000000000000000e+01,1.500000000000000000e+01
1.910000000000000000e+02,6.279999999999999716e+01,-2.857142857142775938e-01,1.342857142857141639e+00,1.700000000000000000e+01,1.700000000000000000e+01
6.716818181818181301e+02,8.190909090909090651e+01,-6.643356643348852231e-02,1.898601398601400092e+00,2.600000000000000000e+01,2.700000000000000000e+01
7.077999999999999545e+02,8.170000000000000284e+01,5.714285714293509955e-02,2.299999999999997158e+00,2.700000000000000000e+01,2.800000000000000000e+01
8.162222222222221717e+02,1.213333333333333286e+02,9.444444444444570763e-01,-5.833333333333285964e-01,3.700000000000000000e+01,3.800000000000000000e+01
6.041250000000000000e+02,1.350000000000000000e+02,1.075000000000045475e+00,0.000000000000000000e+00,3.900000000000000000e+01,4.000000000000000000e+01
4.456250000000000000e+02,1.556250000000000000e+02,-1.425000000000011369e+00,1.974999999999994316e+00,4.600000000000000000e+01,4.600000000000000000e+01
2.362142857142857224e+02,1.665714285714285836e+02,-1.103174603174608137e+00,-5.158730158730406856e-01,4.900000000000000000e+01,4.900000000000000000e+01
7.637999999999999545e+02,1.768666666666666742e+02,5.333333333334167037e-01,1.049999999999982947e+00,5.100000000000000000e+01,5.100000000000000000e+01
6.316363636363636260e+02,1.972727272727272805e+02,7.272727272727479431e-01,3.636363636363455498e-01,5.400000000000000000e+01,5.400000000000000000e+01
5.145000000000000000e+02,2.005000000000000000e+02,-1.666666666666287711e-01,3.000000000000000000e+00,5.600000000000000000e+01,6.100000000000000000e+01
6.053999999999999773e+02,1.988000000000000114e+02,1.714285714285779250e-01,1.342857142857127428e+00,5.700000000000000000e+01,5.600000000000000000e+01
6.481666666666666288e+02,1.996666666666666572e+02,-5.012820512820439944e+00,-8.205128205128175978e-01,5.800000000000000000e+01,5.500000000000000000e+01
7.662419354838709751e+02,2.092580645161290249e+02,1.020359598096206355e+00,-5.367530407191907216e-01,5.900000000000000000e+01,5.900000000000000000e+01
6.419047619047619264e+02,2.082857142857142776e+02,-7.994987468672434261e-01,2.345864661654132988e+00,6.200000000000000000e+01,6.300000000000000000e+01
6.881666666666666288e+02,2.068333333333333428e+02,1.666666666667424579e-01,2.500000000000000000e+00,6.400000000000000000e+01,6.500000000000000000e+01
8.423636363636363740e+02,2.320000000000000000e+02,3.636363636363739715e-01,3.636363636363739715e-01,6.900000000000000000e+01,7.000000000000000000e+01
7.031875000000000000e+02,2.375000000000000000e+02,8.791666666667197205e-01,-3.666666666666742458e-01,7.500000000000000000e+01,7.400000000000000000e+01
