# x, y, dx, dy, p0_id, p1_id
2.077857142857142776e+02,1.514285714285714235e+01,-2.054945054945051197e+00,-2.027472527472527375e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.769166666666666288e+02,3.516666666666666430e+01,1.583333333333371229e+00,-9.166666666666642982e-01,7.000000000000000000e+00,6.000000000000000000e+00
1.990000000000000000e+02,4.200000000000000000e+01,-1.125000000000000000e+00,-1.000000000000000000e+00,1.100000000000000000e+01,9.000000000000000000e+00
4.468799999999999955e+02,6.468000000000000682e+01,-2.629999999999995453e+00,1.269999999999996021e+00,1.900000000000000000e+01,1.900000000000000000e+01
9.220212765957446663e+02,6.563829787234043067e+01,-2.163985469642284443e-01,2.397509081473714332e-01,2.000000000000000000e+01,1.800000000000000000e+01
1.511111111111111143e+02,6.744444444444444287e+01,-1.369175627240139193e+00,-1.412186379928314750e+00,2.100000000000000000e+01,1.600000000000000000e+01
7.671562500000000000e+02,6.978125000000000000e+01,2.036057692307736033e+00,-1.396634615384613198e+00,2.300000000000000000e+01,2.000000000000000000e+01
8.190000000000000000e+02,8.900000000000000000e+01,1.333333333333371229e+00,-9.166666666666714036e-01,3.000000000000000000e+01,2.800000000000000000e+01
1.485000000000000000e+02,1.141363636363636402e+02,-3.000000000000113687e-01,4.636363636363540763e-01,3.600000000000000000e+01,3.400000000000000000e+01
7.592500000000000000e+02,1.258499999999999943e+02,2.102941176470608298e+00,-1.673529411764704378e+00,3.900000000000000000e+01,3.600000000000000000e+01
3.205000000000000000e+02,1.395000000000000000e+02,-1.100000000000022737e+00,9.999999999999431566e-02,4.300000000000000000e+01,4.000000000000000000e+01
6.087368421052631220e+02,1.444736842105263293e+02,4.774436090225435692e-01,2.097744360902254357e+00,4.400000000000000000e+01,4.200000000000000000e+01
2.333750000000000000e+02,1.714375000000000000e+02,-1.144230769230773603e+00,-5.913461538461604050e-01,5.100000000000000000e+01,4.900000000000000000e+01
7.674545454545454959e+02,1.789090909090909065e+02,4.545454545450411388e-02,5.909090909090934929e-01,5.300000000000000000e+01,5.100000000000000000e+01
6.567999999999999545e+02,1.865999999999999943e+02,-1.636363636363284968e-01,2.127272727272725206e+00,5.400000000000000000e+01,5.200000000000000000e+01
8.305454545454545041e+02,2.005909090909090935e+02,-1.241106719367508049e+00,1.669960474308311404e+00,5.600000000000000000e+01,5.500000000000000000e+01
6.340000000000000000e+02,2.055000000000000000e+02,1.666666666666628771e+00,-6.111111111111142691e-01,5.800000000000000000e+01,5.700000000000000000e+01
6.443125000000000000e+02,2.048750000000000000e+02,1.187500000000000000e+00,-1.375000000000000000e+00,5.900000000000000000e+01,5.400000000000000000e+01
8.585416666666666288e+02,2.082500000000000000e+02,9.583333333333712289e-01,-3.333333333333428072e-01,6.100000000000000000e+01,6.000000000000000000e+01
6.416842105263158373e+02,2.147368421052631504e+02,1.282894736841626582e-01,9.506578947368495847e-01,6.400000000000000000e+01,6.300000000000000000e+01
2.131999999999999886e+02,2.235000000000000000e+02,-3.249999999999886313e-01,5.000000000000000000e-01,6.900000000000000000e+01,6.700000000000000000e+01
7.067692307692307168e+02,2.395384615384615472e+02,1.648351648361767730e-02,1.318681318681313996e+00,7.400000000000000000e+01,7.400000000000000000e+01
2.303333333333333428e+02,2.404444444444444571e+02,-6.666666666666856145e-01,1.111111111110858474e-01,7.500000000000000000e+01,7.200000000000000000e+01
3.918000000000000114e+02,2.530800000000000125e+02,-8.769230769231057820e-01,7.276923076923083045e-01,8.100000000000000000e+01,7.900000000000000000e+01
5.276666666666666288e+02,2.618888888888889142e+02,-1.666666666666287711e-01,1.111111111111085847e+00,8.400000000000000000e+01,8.300000000000000000e+01
7.922500000000000000e+02,2.626428571428571672e+02,1.818965517241394991e+00,-8.497536945812953491e-01,8.500000000000000000e+01,8.200000000000000000e+01
4.971999999999999886e+02,2.681000000000000227e+02,-1.999999999999886313e-01,6.999999999999886313e-01,9.000000000000000000e+01,8.800000000000000000e+01
4.151000000000000227e+02,2.791999999999999886e+02,-9.000000000000341061e-01,4.000000000000341061e-01,9.500000000000000000e+01,9.300000000000000000e+01
5.299285714285714448e+02,2.835000000000000000e+02,7.142857142855518759e-02,1.333333333333314386e+00,9.600000000000000000e+01,9.500000000000000000e+01
3.810000000000000000e+02,2.930000000000000000e+02,-5.000000000000000000e-01,0.000000000000000000e+00,1.030000000000000000e+02,1.010000000000000000e+02
4.910000000000000000e+02,3.020000000000000000e+02,-3.333333333333143855e-01,1.500000000000000000e+00,1.060000000000000000e+02,1.040000000000000000e+02
4.280000000000000000e+02,3.110000000000000000e+02,-6.666666666666856145e-01,6.666666666666856145e-01,1.120000000000000000e+02,1.100000000000000000e+02
7.103846153846153584e+02,3.288461538461538680e+02,9.538461538465980993e-02,7.384615384614789946e-02,1.160000000000000000e+02,1.140000000000000000e+02
4.543999999999999773e+02,3.331999999999999886e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.210000000000000000e+02,1.180000000000000000e+02
4.670000000000000000e+02,3.452857142857142776e+02,-2.857142857142775938e-01,7.142857142857224062e-01,1.270000000000000000e+02,1.250000000000000000e+02
2.608000000000000114e+02,3.601999999999999886e+02,3.999999999999772626e-01,6.000000000000227374e-01,1.320000000000000000e+02,1.300000000000000000e+02
5.250000000000000000e+02,3.640000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+00,1.340000000000000000e+02,1.320000000000000000e+02
6.877999999999999545e+02,3.743999999999999773e+02,0.000000000000000000e+00,4.000000000000341061e-01,1.430000000000000000e+02,1.410000000000000000e+02
4.191666666666666856e+02,3.841666666666666856e+02,3.333333333333143855e-01,1.333333333333314386e+00,1.480000000000000000e+02,1.480000000000000000e+02
4.884545454545454390e+02,3.856363636363636260e+02,9.090909090912191459e-02,5.454545454545609573e-01,1.510000000000000000e+02,1.490000000000000000e+02
5.365000000000000000e+02,3.911666666666666856e+02,7.142857142855518759e-02,5.476190476190367917e-01,1.550000000000000000e+02,1.530000000000000000e+02
