# x, y, dx, dy
1.890740740740740762e+02,6.666666666666666963e+00,-1.212005108556837740e+00,-2.183908045977016599e-01
2.769444444444444571e+02,3.388888888888888573e+01,-6.503267973856168283e-01,1.699346405228759238e+00
6.435000000000000000e+02,3.531250000000000000e+01,1.500000000000000000e+00,4.017857142857153008e-01
7.808500000000000227e+02,3.570000000000000284e+01,9.833333333333484916e-01,1.888888888888828888e-01
9.819166666666666288e+02,3.633333333333333570e+01,3.950000000000045475e+00,-3.066666666666669983e+00
5.941578947368420813e+02,4.100000000000000000e+01,7.651821862348242576e-01,2.615384615384613198e+00
1.425333333333333314e+02,6.496666666666666856e+01,-1.239215686274519612e+00,-9.960784313725525863e-01
1.781428571428571388e+02,6.747619047619048160e+01,-1.511278195488728215e+00,-1.370927318295741770e+00
3.371250000000000000e+02,6.706250000000000000e+01,-8.333333333333143855e-01,2.395833333333328596e+00
9.062166666666666970e+02,7.666666666666667140e+01,-1.796296296296304718e-01,8.888888888888857309e-01
6.110000000000000000e+02,9.418750000000000000e+01,1.125000000000000000e+00,8.125000000000000000e-01
8.750000000000000000e+02,1.026363636363636402e+02,1.285714285714334437e+00,-1.493506493506501442e+00
8.440869565217391255e+02,1.058260869565217348e+02,-3.269565217391345868e-01,1.773913043478259510e+00
9.316666666666666288e+02,1.076666666666666714e+02,2.000000000000000000e+00,-1.666666666666671404e+00
5.754375000000000000e+02,1.188750000000000000e+02,1.429166666666674246e+00,1.458333333333328596e+00
8.157500000000000000e+02,1.298499999999999943e+02,2.144736842105317010e+00,-1.376315789473665063e+00
7.674444444444444571e+02,1.304444444444444571e+02,-1.111111111110858474e-01,1.555555555555542924e+00
5.742500000000000000e+02,1.643750000000000000e+02,1.321428571428555188e+00,3.392857142857224062e-01
6.628750000000000000e+02,1.941250000000000000e+02,4.107142857143344372e-01,1.089285714285722406e+00
7.728235294117647527e+02,2.181372549019607732e+02,-4.035294117647936218e-01,1.282745098039214326e+00
6.461538461538461888e+02,2.218461538461538396e+02,6.108597285067389748e-01,4.479638009049722314e-01
3.605714285714285552e+02,2.227857142857142776e+02,-7.857142857142775938e-01,1.214285714285722406e+00
5.111111111111110858e+02,2.353333333333333428e+02,-2.777777777777146184e-02,7.500000000000000000e-01
8.491818181818181301e+02,2.374545454545454675e+02,5.681818181818698577e-01,2.121212121211897284e-01
6.150000000000000000e+02,2.485000000000000000e+02,1.111111111110858474e-01,1.055555555555542924e+00
7.265625000000000000e+02,2.560625000000000000e+02,-6.534090909091219146e-01,1.392045454545439043e+00
5.958695652173912549e+02,2.598695652173913118e+02,2.732919254658554564e-01,7.018633540372434254e-01
3.963999999999999773e+02,2.608999999999999773e+02,-8.999999999999772626e-01,1.100000000000022737e+00
7.963548387096774377e+02,2.663870967741935374e+02,-2.215053763441119372e-01,9.795698924731368606e-01
8.255000000000000000e+02,2.700000000000000000e+02,5.000000000000000000e-01,-1.000000000000227374e-01
4.938750000000000000e+02,2.791250000000000000e+02,-1.607142857142775938e-01,8.750000000000000000e-01
3.978888888888889142e+02,2.825555555555555429e+02,-3.888888888889141526e-01,2.944444444444457076e+00
4.100000000000000000e+02,2.931999999999999886e+02,-1.999999999999886313e-01,1.300000000000011369e+00
5.960000000000000000e+02,2.946666666666666856e+02,2.000000000000454747e-01,5.333333333333030168e-01
5.283636363636363740e+02,2.970000000000000000e+02,-2.636363636363512342e-01,2.100000000000022737e+00
3.758750000000000000e+02,3.011250000000000000e+02,5.902777777777771462e+00,2.763888888888914153e+00
7.382500000000000000e+02,3.158750000000000000e+02,5.000000000000000000e-01,2.500000000000000000e-01
4.893333333333333144e+02,3.171666666666666856e+02,0.000000000000000000e+00,1.000000000000000000e+00
4.138571428571428328e+02,3.214285714285714448e+02,-2.857142857142775938e-01,2.857142857142775938e-01
7.143600000000000136e+02,3.313999999999999773e+02,-2.859259259259943065e-01,4.148148148148607106e-01
7.219090909090908781e+02,3.325454545454545610e+02,7.575757575750685646e-03,2.878787878787534282e-01
5.355000000000000000e+02,3.505000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01
4.640000000000000000e+02,3.547142857142857224e+02,0.000000000000000000e+00,5.714285714285551876e-01
2.598000000000000114e+02,3.576000000000000227e+02,3.333333333330301684e-02,2.333333333332916482e-01
6.721666666666666288e+02,3.690000000000000000e+02,-1.666666666666287711e-01,8.571428571428327814e-01
4.400000000000000000e+02,3.740000000000000000e+02,-3.999999999999772626e-01,8.000000000000113687e-01
4.950000000000000000e+02,3.777142857142857224e+02,0.000000000000000000e+00,2.857142857142775938e-01
6.902500000000000000e+02,3.778750000000000000e+02,-4.999999999995452526e-02,3.249999999999886313e-01
4.372857142857142776e+02,3.810000000000000000e+02,4.761904761903679173e-02,4.444444444444570763e-01
6.235000000000000000e+02,3.810000000000000000e+02,5.000000000000000000e-01,0.000000000000000000e+00
3.481999999999999886e+02,3.843999999999999773e+02,-6.999999999999886313e-01,1.000000000000227374e-01
6.260000000000000000e+02,3.865000000000000000e+02,-1.250000000000000000e-01,3.750000000000000000e-01
3.846666666666666856e+02,4.243333333333333144e+02,-3.333333333333712289e-01,3.333333333333712289e-01
4.381999999999999886e+02,4.293999999999999773e+02,-3.333333333330301684e-02,7.666666666667083518e-01
5.400000000000000000e+02,4.465000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01
