# x, y, dx, dy, p0_id, p1_id
1.139423076923076934e+02,1.744230769230769340e+01,-1.183687002652519027e+00,-9.595490716180385959e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.619444444444444571e+02,3.375000000000000000e+01,1.541269841269809149e+00,-1.121428571428573662e+00,2.000000000000000000e+00,2.000000000000000000e+00
6.123636363636363740e+02,4.504545454545454675e+01,1.984189723320127996e+00,-2.480237154150195522e+00,8.000000000000000000e+00,8.000000000000000000e+00
7.935000000000000000e+02,7.603571428571429180e+01,2.500000000000000000e+00,-1.930451127819551971e+00,1.800000000000000000e+01,1.700000000000000000e+01
3.893000000000000114e+02,7.479999999999999716e+01,-1.800000000000011369e+00,1.200000000000002842e+00,1.900000000000000000e+01,1.900000000000000000e+01
8.326666666666666288e+02,9.493333333333333712e+01,1.904761904762608538e-01,7.095238095238016740e-01,2.400000000000000000e+01,2.500000000000000000e+01
9.365454545454545041e+02,1.093636363636363598e+02,1.954545454545495886e+00,-1.363636363636359761e+00,3.000000000000000000e+01,3.000000000000000000e+01
5.917777777777778283e+02,1.312777777777777715e+02,1.222222222222171695e+00,1.414529914529907728e+00,3.300000000000000000e+01,3.300000000000000000e+01
3.040000000000000000e+02,1.548000000000000114e+02,-1.000000000000000000e+00,1.999999999999886313e-01,3.700000000000000000e+01,3.700000000000000000e+01
2.172727272727272805e+02,1.839090909090909065e+02,-1.272727272727280479e+00,-4.545454545454390427e-01,4.400000000000000000e+01,4.400000000000000000e+01
1.801875000000000000e+02,1.910000000000000000e+02,6.250000000000000000e-01,1.500000000000000000e+00,4.600000000000000000e+01,4.700000000000000000e+01
8.322500000000000000e+02,2.119375000000000000e+02,8.125000000000000000e-01,-1.250000000000000000e-01,4.800000000000000000e+01,4.900000000000000000e+01
4.050714285714285552e+02,2.158571428571428612e+02,-1.771428571428543819e+00,4.428571428571501656e-01,5.100000000000000000e+01,5.200000000000000000e+01
6.517000000000000455e+02,2.154000000000000057e+02,6.076923076922184919e-01,3.692307692307679190e-01,5.200000000000000000e+01,5.300000000000000000e+01
3.513750000000000000e+02,2.353750000000000000e+02,-8.750000000000000000e-01,6.250000000000000000e-01,5.800000000000000000e+01,6.000000000000000000e+01
6.179090909090908781e+02,2.560000000000000000e+02,-2.020202020196393278e-02,6.666666666666856145e-01,6.500000000000000000e+01,6.600000000000000000e+01
7.158333333333333712e+02,2.560833333333333144e+02,1.000000000000000000e+00,0.000000000000000000e+00,6.600000000000000000e+01,6.700000000000000000e+01
6.032941176470587834e+02,2.734705882352941444e+02,7.614379084967595190e-01,-1.928104575163729351e-01,7.300000000000000000e+01,7.300000000000000000e+01
6.442857142857143344e+02,2.745714285714285552e+02,-1.607142857143344372e-01,1.178571428571444812e+00,7.500000000000000000e+01,7.700000000000000000e+01
