# x, y, dx, dy, p0_id, p1_id
6.586666666666666288e+02,3.027777777777777857e+01,8.333333333333712289e-01,2.222222222222221433e+00,3.000000000000000000e+00,2.000000000000000000e+00
6.758750000000000000e+02,3.225000000000000000e+01,1.041666666666628771e+00,1.083333333333335702e+00,4.000000000000000000e+00,6.000000000000000000e+00
8.261666666666666288e+02,3.066666666666666785e+01,1.333333333333371229e+00,3.333333333333143855e-02,5.000000000000000000e+00,3.000000000000000000e+00
7.213214285714285552e+02,4.525000000000000000e+01,1.785714285714448124e-01,1.903846153846153300e+00,1.100000000000000000e+01,1.000000000000000000e+01
1.774545454545454675e+02,4.727272727272727337e+01,-1.454545454545467464e+00,-2.727272727272733732e-01,1.200000000000000000e+01,1.100000000000000000e+01
8.314210526315789593e+02,5.189473684210526017e+01,5.201238390093294583e-01,3.993808049535658711e-01,1.300000000000000000e+01,1.200000000000000000e+01
8.585000000000000000e+02,5.629999999999999716e+01,2.416666666666628771e+00,-2.299999999999997158e+00,1.500000000000000000e+01,1.300000000000000000e+01
3.230000000000000000e+02,7.250000000000000000e+01,-2.291666666666685614e+00,-2.666666666666671404e+00,1.900000000000000000e+01,1.600000000000000000e+01
7.380000000000000000e+02,7.700000000000000000e+01,0.000000000000000000e+00,1.833333333333328596e+00,2.300000000000000000e+01,2.100000000000000000e+01
9.353333333333333712e+02,1.089166666666666714e+02,-1.060606060606119172e+00,1.356060606060594864e+00,3.200000000000000000e+01,3.000000000000000000e+01
8.317692307692307168e+02,1.221282051282051242e+02,-2.637362637358364736e-02,8.432234432234508859e-01,3.400000000000000000e+01,3.200000000000000000e+01
1.838571428571428612e+02,1.927857142857142776e+02,-9.747899159663973023e-01,-4.915966386554657674e-01,4.900000000000000000e+01,4.600000000000000000e+01
8.345625000000000000e+02,2.088750000000000000e+02,-9.742647058823195039e-01,7.720588235294201240e-01,5.100000000000000000e+01,4.900000000000000000e+01
4.096000000000000227e+02,2.101333333333333258e+02,-1.457142857142855519e+00,1.652380952380951840e+00,5.200000000000000000e+01,5.000000000000000000e+01
6.510588235294117112e+02,2.247058823529411882e+02,-5.254901960784081894e-01,1.627450980392154634e+00,5.900000000000000000e+01,5.700000000000000000e+01
3.527857142857142776e+02,2.305714285714285836e+02,-2.857142857142775938e-01,1.928571428571416391e+00,6.100000000000000000e+01,5.900000000000000000e+01
5.105714285714285552e+02,2.497142857142857224e+02,-4.805194805194901164e-01,1.922077922077903622e+00,6.700000000000000000e+01,6.600000000000000000e+01
3.784499999999999886e+02,2.696999999999999886e+02,-8.388888888889027839e-01,-8.666666666666742458e-01,7.300000000000000000e+01,7.100000000000000000e+01
6.670000000000000000e+02,2.735000000000000000e+02,-2.000000000000454747e-01,1.300000000000011369e+00,8.000000000000000000e+01,7.800000000000000000e+01
6.960000000000000000e+02,2.785000000000000000e+02,-2.000000000000454747e-01,1.100000000000022737e+00,8.100000000000000000e+01,7.900000000000000000e+01
4.918333333333333144e+02,2.881666666666666856e+02,-2.619047619047591979e-01,1.119047619047591979e+00,8.400000000000000000e+01,8.400000000000000000e+01
4.076999999999999886e+02,2.996999999999999886e+02,-3.999999999999772626e-01,5.000000000000000000e-01,8.900000000000000000e+01,8.800000000000000000e+01
5.980000000000000000e+02,2.997142857142857224e+02,1.250000000000000000e-01,6.607142857142775938e-01,9.000000000000000000e+01,8.900000000000000000e+01
5.286666666666666288e+02,3.045000000000000000e+02,-1.666666666666287711e-01,1.500000000000000000e+00,9.100000000000000000e+01,9.200000000000000000e+01
3.740555555555555429e+02,3.078333333333333144e+02,-3.713450292397624253e-01,5.877192982456449499e-01,9.400000000000000000e+01,9.100000000000000000e+01
3.805714285714285552e+02,3.102857142857142776e+02,-9.464285714285551876e-01,4.642857142857224062e-01,9.600000000000000000e+01,9.500000000000000000e+01
7.405000000000000000e+02,3.190000000000000000e+02,7.500000000000000000e-01,-1.250000000000000000e-01,1.000000000000000000e+02,9.900000000000000000e+01
5.301111111111110858e+02,3.305555555555555429e+02,1.388888888889141526e-01,8.194444444444570763e-01,1.040000000000000000e+02,1.040000000000000000e+02
4.232857142857142776e+02,3.308571428571428328e+02,-1.607142857142775938e-01,1.392857142857167219e+00,1.050000000000000000e+02,1.030000000000000000e+02
7.155199999999999818e+02,3.350400000000000205e+02,-9.692307692307622347e-02,5.753846153846211564e-01,1.070000000000000000e+02,1.060000000000000000e+02
5.551666666666666288e+02,3.458333333333333144e+02,-1.666666666666287711e-01,3.666666666666742458e-01,1.090000000000000000e+02,1.080000000000000000e+02
3.186666666666666856e+02,3.463333333333333144e+02,-3.333333333333712289e-01,3.333333333333712289e-01,1.100000000000000000e+02,1.090000000000000000e+02
4.540000000000000000e+02,3.495000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.120000000000000000e+02,1.110000000000000000e+02
2.580000000000000000e+02,3.660000000000000000e+02,-5.000000000000000000e-01,-5.000000000000000000e-01,1.210000000000000000e+02,1.200000000000000000e+02
2.913333333333333144e+02,3.736666666666666856e+02,-3.333333333333143855e-01,-1.666666666666856145e-01,1.260000000000000000e+02,1.250000000000000000e+02
6.321666666666666288e+02,3.789166666666666856e+02,1.410256410256351955e-01,3.141025641025407822e-01,1.270000000000000000e+02,1.260000000000000000e+02
4.385000000000000000e+02,3.810000000000000000e+02,0.000000000000000000e+00,5.000000000000000000e-01,1.280000000000000000e+02,1.270000000000000000e+02
4.373750000000000000e+02,3.872500000000000000e+02,1.250000000000000000e-01,7.500000000000000000e-01,1.340000000000000000e+02,1.330000000000000000e+02
4.192857142857142776e+02,3.978571428571428328e+02,4.761904761903679173e-02,8.095238095238528331e-01,1.430000000000000000e+02,1.420000000000000000e+02
3.793333333333333144e+02,4.008333333333333144e+02,6.666666666666287711e-02,7.666666666667083518e-01,1.440000000000000000e+02,1.430000000000000000e+02
4.880000000000000000e+02,4.011999999999999886e+02,0.000000000000000000e+00,3.000000000000113687e-01,1.450000000000000000e+02,1.440000000000000000e+02
4.962222222222222285e+02,4.511111111111110858e+02,5.050505050502351878e-02,5.252525252525401811e-01,1.690000000000000000e+02,1.670000000000000000e+02
4.901999999999999886e+02,4.538000000000000114e+02,-3.333333333330301684e-02,1.999999999999886313e-01,1.720000000000000000e+02,1.710000000000000000e+02
5.342500000000000000e+02,4.547500000000000000e+02,0.000000000000000000e+00,8.333333333331438553e-02,1.730000000000000000e+02,1.720000000000000000e+02
