# x, y, dx, dy, p0_id, p1_id
6.391724137931034875e+02,1.089655172413793061e+01,1.653673163418261538e+00,9.730134932533740511e-01,1.000000000000000000e+00,3.000000000000000000e+00
7.259999999999999432e+01,3.635000000000000142e+01,1.400000000000005684e+00,2.411904761904757777e+00,6.000000000000000000e+00,9.000000000000000000e+00
6.363333333333333712e+02,3.829999999999999716e+01,6.666666666666287711e-01,2.288235294117647811e+00,7.000000000000000000e+00,1.100000000000000000e+01
8.020666666666667197e+02,4.166666666666666430e+01,2.147619047618945842e+00,-1.952380952380948997e+00,1.100000000000000000e+01,1.200000000000000000e+01
8.462352941176470722e+02,5.035294117647058698e+01,-1.144385026737950284e+00,2.374331550802139645e+00,1.200000000000000000e+01,1.500000000000000000e+01
1.617777777777777715e+02,5.227777777777777857e+01,-1.895424836601307561e+00,-9.836601307189525301e-01,1.300000000000000000e+01,1.300000000000000000e+01
1.650526315789473699e+02,7.284210526315789025e+01,-1.368421052631589419e+00,-1.210526315789465457e+00,1.900000000000000000e+01,2.000000000000000000e+01
7.497826086956521294e+02,7.878260869565217206e+01,1.511508951406653978e+00,-1.194373401534519985e+00,2.300000000000000000e+01,2.400000000000000000e+01
8.415217391304347530e+02,8.895652173913043725e+01,1.841432225064636441e-01,1.161125319693098845e+00,2.400000000000000000e+01,2.600000000000000000e+01
9.446428571428571104e+02,1.088571428571428612e+02,-1.517857142857110375e+00,1.892857142857138797e+00,2.900000000000000000e+01,3.200000000000000000e+01
7.811578947368420813e+02,1.433157894736842195e+02,1.421052631578731962e-01,7.842105263157748141e-01,3.600000000000000000e+01,4.000000000000000000e+01
1.675789473684210407e+02,1.648947368421052602e+02,3.585526315789593355e-01,1.355263157894739834e+00,3.900000000000000000e+01,4.500000000000000000e+01
2.080000000000000000e+02,1.895000000000000000e+02,-1.125000000000000000e+00,2.500000000000000000e-01,4.500000000000000000e+01,5.000000000000000000e+01
5.985000000000000000e+02,1.925000000000000000e+02,4.166666666666287711e-01,1.416666666666657193e+00,4.600000000000000000e+01,5.300000000000000000e+01
1.745833333333333428e+02,1.954166666666666572e+02,-8.141025641025692039e-01,-4.166666666666571928e-01,4.700000000000000000e+01,5.100000000000000000e+01
3.431250000000000000e+02,2.453750000000000000e+02,-2.678571428571672186e-01,7.678571428571387969e-01,6.100000000000000000e+01,6.800000000000000000e+01
7.056666666666666288e+02,2.454444444444444571e+02,8.333333333333712289e-01,5.555555555554292368e-02,6.300000000000000000e+01,6.900000000000000000e+01
7.221666666666666288e+02,2.619166666666666856e+02,0.000000000000000000e+00,1.000000000000000000e+00,6.600000000000000000e+01,7.200000000000000000e+01
3.156000000000000227e+02,2.633999999999999773e+02,-1.100000000000022737e+00,-3.999999999999772626e-01,6.700000000000000000e+01,7.300000000000000000e+01
6.200000000000000000e+02,2.645000000000000000e+02,3.333333333333712289e-01,-1.666666666666856145e-01,6.800000000000000000e+01,7.400000000000000000e+01
3.080000000000000000e+02,2.680000000000000000e+02,-2.857142857142775938e-01,5.714285714285551876e-01,6.900000000000000000e+01,7.500000000000000000e+01
3.693750000000000000e+02,2.768125000000000000e+02,-1.232142857142832781e+00,-3.363095238095183959e-01,7.200000000000000000e+01,7.800000000000000000e+01
6.727142857142856656e+02,2.804285714285714448e+02,-2.142857142856655628e-01,1.071428571428555188e+00,7.400000000000000000e+01,8.100000000000000000e+01
6.118076923076922640e+02,2.847307692307692264e+02,5.523076923077496758e-01,1.029230769230764508e+00,7.600000000000000000e+01,8.200000000000000000e+01
3.825000000000000000e+02,3.105000000000000000e+02,-5.000000000000000000e-01,1.500000000000000000e+00,8.600000000000000000e+01,9.200000000000000000e+01
2.483333333333333428e+02,3.156666666666666856e+02,-3.333333333333428072e-01,3.333333333333143855e-01,8.800000000000000000e+01,9.300000000000000000e+01
3.880000000000000000e+02,3.160000000000000000e+02,0.000000000000000000e+00,1.500000000000000000e+00,8.900000000000000000e+01,9.500000000000000000e+01
5.641250000000000000e+02,3.183750000000000000e+02,3.750000000000000000e-01,1.225000000000022737e+00,9.000000000000000000e+01,9.700000000000000000e+01
5.280000000000000000e+02,3.217500000000000000e+02,-1.250000000000000000e-01,1.125000000000000000e+00,9.200000000000000000e+01,1.000000000000000000e+02
2.895000000000000000e+02,3.310000000000000000e+02,-3.000000000000113687e-01,6.000000000000227374e-01,9.800000000000000000e+01,1.040000000000000000e+02
4.863333333333333144e+02,3.451666666666666856e+02,0.000000000000000000e+00,1.000000000000000000e+00,1.040000000000000000e+02,1.090000000000000000e+02
5.322500000000000000e+02,3.473750000000000000e+02,3.571428571433443722e-02,1.196428571428555188e+00,1.050000000000000000e+02,1.110000000000000000e+02
4.096000000000000227e+02,3.578000000000000114e+02,-4.333333333333371229e-01,3.666666666666742458e-01,1.080000000000000000e+02,1.140000000000000000e+02
7.140000000000000000e+02,3.568333333333333144e+02,2.500000000000000000e-01,4.166666666668561447e-02,1.100000000000000000e+02,1.160000000000000000e+02
5.375714285714285552e+02,3.617142857142857224e+02,2.857142857146754977e-02,4.857142857142662251e-01,1.130000000000000000e+02,1.190000000000000000e+02
4.610000000000000000e+02,3.712857142857142776e+02,1.666666666666856145e-01,8.809523809524080207e-01,1.160000000000000000e+02,1.220000000000000000e+02
6.332999999999999545e+02,3.866999999999999886e+02,4.000000000000909495e-01,1.000000000000227374e-01,1.220000000000000000e+02,1.280000000000000000e+02
4.360000000000000000e+02,3.900000000000000000e+02,-1.999999999999886313e-01,1.600000000000022737e+00,1.240000000000000000e+02,1.310000000000000000e+02
4.937500000000000000e+02,3.911250000000000000e+02,1.071428571428327814e-01,8.750000000000000000e-01,1.260000000000000000e+02,1.320000000000000000e+02
6.280000000000000000e+02,3.922500000000000000e+02,2.999999999999545253e-01,-1.499999999999772626e-01,1.270000000000000000e+02,1.330000000000000000e+02
5.286666666666666288e+02,3.936666666666666856e+02,3.333333333333712289e-01,3.333333333333143855e-01,1.280000000000000000e+02,1.340000000000000000e+02
6.262000000000000455e+02,4.001999999999999886e+02,1.333333333333257542e-01,1.333333333333257542e-01,1.340000000000000000e+02,1.400000000000000000e+02
6.010000000000000000e+02,4.231666666666666856e+02,2.000000000000454747e-01,4.333333333333371229e-01,1.470000000000000000e+02,1.520000000000000000e+02
6.203333333333333712e+02,4.233333333333333144e+02,1.666666666666287711e-01,1.666666666666856145e-01,1.480000000000000000e+02,1.530000000000000000e+02
