2.508435897435897459e+03,8.860959805959805635e+02,2.471000000000000000e+03,8.620000000000000000e+02,7.300000000000000000e+01,5.400000000000000000e+01,2.886000000000000000e+03
1.011475482315112572e+03,1.470374598070739466e+03,9.770000000000000000e+02,1.442000000000000000e+03,7.100000000000000000e+01,6.000000000000000000e+01,2.488000000000000000e+03
